text,tokens,ner_tags
"The patient presented with chest pain B-SYMPTOM and shortness of breath B-SYMPTOM, leading to an urgent cardiac catheterization B-PROCEDURE.","['The', 'patient', 'presented', 'with', 'chest', 'pain', 'and', 'shortness', 'of', 'breath', ',', 'leading', 'to', 'an', 'urgent', 'cardiac', 'catheterization', '.']","['O', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROCEDURE', 'O']"
The patient presented with  severe chest pain and was immediately taken to the emergency room for a CT scan of the heart,"['The', 'patient', 'presented', 'with', 'severe', 'chest', 'pain', 'and', 'was', 'immediately', 'taken', 'to', 'the', 'emergency', 'room', 'for', 'a', 'CT', 'scan', 'of', 'the', 'heart', '.']","['O', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROCEDURE', 'O', 'O', 'O', 'B-PROCEDURE', 'I-PROCEDURE', 'O', 'O', 'B-CONDITION', 'O']"
The patient presented with acute chest pain and underwent an emergent angioplasty for suspected STEMI.,"['The', 'patient', 'presented', 'with', 'acute', 'chest', 'pain', 'and', 'underwent', 'an', 'emergent', 'angioplasty', 'for', 'suspected', 'STEMI', '.']","['O', 'O', 'O', 'O', 'I-CONDITION', 'I-CONDITION', 'I-CONDITION', 'O', 'O', 'O', 'O', 'B-PROCEDURE', 'O', 'O', 'B-CONDITION', 'O']"
"The patient presented with chest pain and shortness of breath, requiring immediate cardiac catheterization to assess for coronary artery blockage.","['The', 'patient', 'presented', 'with', 'chest', 'pain', 'and', 'shortness', 'of', 'breath', ',', 'requiring', 'immediate', 'cardiac', 'catheterization', 'to', 'assess', 'for', 'coronary', 'artery', 'blockage', '.']","['O', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'I-SYMPTOM', 'O', 'O', 'O', 'B-PROCEDURE', 'I-PROCEDURE', 'O', 'O', 'O', 'B-CONDITION', 'I-CONDITION', 'I-CONDITION', 'O']"
The patient presented with chest pain (B-SYMPTOM) and was immediately taken to the emergency room for an EKG (B-PROCEDURE)  to rule out a possible myocardial infarction (B-CONDITION).,"['The', 'patient', 'presented', 'with', 'chest', 'pain', '(', 'B-SYMPTOM', ')', 'and', 'was', 'immediately', 'taken', 'to', 'the', 'emergency', 'room', 'for', 'an', 'EKG', '(', 'B-PROCEDURE', ')', 'to', 'rule', 'out', 'a', 'possible', 'myocardial', 'infarction', '.']","['O', 'O', 'O', 'O', 'O', 'I-SYMPTOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROCEDURE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-CONDITION', 'O']"
"The patient presented with chest pain and shortness of breath, requiring immediate cardiac catheterization to diagnose a possible myocardial infarction.","['The', 'patient', 'presented', 'with', 'chest', 'pain', 'and', 'shortness', 'of', 'breath', ',', 'requiring', 'immediate', 'cardiac', 'catheterization', 'to', 'diagnose', 'a', 'possible', 'myocardial', 'infarction', '.']","['O', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'I-SYMPTOM', 'O', 'O', 'O', 'B-PROCEDURE', 'I-PROCEDURE', 'O', 'O', 'O', 'O', 'B-CONDITION', 'I-CONDITION', 'O']"
The patient presented with chest pain  and was immediately taken for an EKG and admitted to the ICU due to suspected myocardial infarction.,"['The', 'patient', 'presented', 'with', 'chest', 'pain', 'and', 'was', 'immediately', 'taken', 'for', 'an', 'EKG', 'and', 'admitted', 'to', 'the', 'ICU', 'due', 'to', 'suspected', 'myocardial', 'infarction', '.']","['O', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROCEDURE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CONDITION', 'I-CONDITION', 'O']"
The patient presented with crushing chest pain  and was immediately taken for an emergency angioplasty procedure.,"['The', 'patient', 'presented', 'with', 'crushing', 'chest', 'pain', ' ', 'and', 'was', 'immediately', 'taken', 'for', 'an', 'emergency', 'angioplasty', 'procedure', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROCEDURE', 'I-PROCEDURE', 'I-PROCEDURE', 'O']"
"The patient presented with  severe chest pain  and shortness of breath, requiring immediate cardiac catheterization to assess for acute coronary syndrome.","['The', 'patient', 'presented', 'with', 'severe', 'chest', 'pain', 'and', 'shortness', 'of', 'breath', ',', 'requiring', 'immediate', 'cardiac', 'catheterization', 'to', 'assess', 'for', 'acute', 'coronary', 'syndrome', '.']","['O', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'I-SYMPTOM', 'O', 'O', 'O', 'B-PROCEDURE', 'I-PROCEDURE', 'O', 'O', 'O', 'B-CONDITION', 'I-CONDITION', 'I-CONDITION', 'O']"
The patient presented with acute chest pain and underwent an emergency coronary angiography to rule out myocardial infarction. ,"['The', 'patient', 'presented', 'with', 'acute', 'chest', 'pain', 'and', 'underwent', 'an', 'emergency', 'coronary', 'angiography', 'to', 'rule', 'out', 'myocardial', 'infarction', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'O', 'B-PROCEDURE', 'I-PROCEDURE', 'O', 'O', 'O', 'B-CONDITION', 'I-CONDITION', 'O']"
"The patient presented with severe chest pain and shortness of breath, requiring immediate cardiac catheterization.","['The', 'patient', 'presented', 'with', 'severe', 'chest', 'pain', 'and', 'shortness', 'of', 'breath', ',', 'requiring', 'immediate', 'cardiac', 'catheterization', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'B-PROCEDURE', 'I-PROCEDURE', 'O']"
"The patient presented with chest pain and shortness of breath, prompting an immediate EKG and blood test to assess for acute myocardial infarction.","['The', 'patient', 'presented', 'with', 'chest', 'pain', 'and', 'shortness', 'of', 'breath', ',', 'prompting', 'an', 'immediate', 'EKG', 'and', 'blood', 'test', 'to', 'assess', 'for', 'acute', 'myocardial', 'infarction', '.']","['O', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'O', 'B-PROCEDURE', 'O', 'O', 'B-TEST', 'O', 'O', 'O', 'B-CONDITION', 'I-CONDITION', 'I-CONDITION', 'O']"
"The patient presented with chest pain  and shortness of breath, leading to an urgent EKG and admission for suspected myocardial infarction.","['The', 'patient', 'presented', 'with', 'chest', 'pain', 'and', 'shortness', 'of', 'breath', ',', 'leading', 'to', 'an', 'urgent', 'EKG', 'and', 'admission', 'for', 'suspected', 'myocardial', 'infarction', '.']","['O', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'I-SYMPTOM', 'O', 'O', 'O', 'O', 'O', 'B-PROCEDURE', 'O', 'O', 'O', 'O', 'B-CONDITION', 'I-CONDITION', 'O']"
"The patient complained of chest pain and shortness of breath, prompting a rushed trip to the emergency room where they underwent an urgent  B-TEST:echocardiogram  to assess for myocardial infarction.","['The', 'patient', 'complained', 'of', 'chest', 'pain', 'and', 'shortness', 'of', 'breath', ',', 'prompting', 'a', 'rushed', 'trip', 'to', 'the', 'emergency', 'room', 'where', 'they', 'underwent', 'an', 'urgent', 'echocardiogram', 'to', 'assess', 'for', 'myocardial', 'infarction', '.']","['O', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'I-SYMPTOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROCEDURE', 'O', 'O', 'O', 'B-CONDITION', 'I-CONDITION', 'O']"
"The patient presented with a history of  B-SYMPTOMchest pain  and underwent an emergent B-PROCEDUREangioplasty procedure, where  a B-MEDICATIONstent was successfully implanted.","['The', 'patient', 'presented', 'with', 'a', 'history', 'of', 'B-SYMPTOMchest', 'pain', 'and', 'underwent', 'an', 'emergent', 'B-PROCEDUREangioplasty', 'procedure', ',', 'where', 'a', 'B-MEDICATIONstent', 'was', 'successfully', 'implanted', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'O', 'B-PROCEDURE', 'I-PROCEDURE', 'O', 'O', 'O', 'B-MEDICATION', 'O', 'O', 'O', 'O']"
"The patient presented with chest pain and shortness of breath; an immediate EKG revealed signs of a myocardial infarction, prompting an urgent coronary angioplasty.","['The', 'patient', 'presented', 'with', 'chest', 'pain', 'and', 'shortness', 'of', 'breath', ';', 'an', 'immediate', 'EKG', 'revealed', 'signs', 'of', 'a', 'myocardial', 'infarction', ',', 'prompting', 'an', 'urgent', 'coronary', 'angioplasty']","['O', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'B-PROCEDURE', 'O', 'O', 'O', 'O', 'B-CONDITION', 'I-CONDITION', 'O', 'O', 'O', 'O', 'O', 'B-PROCEDURE']"
"The patient presented with chest pain, underwent an urgent coronary angiography, and was diagnosed with acute myocardial infarction.","['The', 'patient', 'presented', 'with', 'chest', 'pain', ',', 'underwent', 'an', 'urgent', 'coronary', 'angiography', ',', 'and', 'was', 'diagnosed', 'with', 'acute', 'myocardial', 'infarction', '.']","['O', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'O', 'B-PROCEDURE', 'I-PROCEDURE', 'O', 'O', 'O', 'O', 'O', 'B-CONDITION', 'I-CONDITION', 'I-CONDITION', 'O']"
The patient presented with  acute chest pain  and shortness of breath requiring immediate emergency  cardiac catheterization.,"['The', 'patient', 'presented', 'with', 'acute', 'chest', 'pain', 'and', 'shortness', 'of', 'breath', 'requiring', 'immediate', 'emergency', 'cardiac', 'catheterization', '.']","['O', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'I-SYMPTOM', 'O', 'O', 'O', 'B-PROCEDURE', 'I-PROCEDURE', 'O']"
"The patient presented with severe chest pain and shortness of breath, requiring immediate cardiac catheterization due to suspected myocardial infarction.","['The', 'patient', 'presented', 'with', 'severe', 'chest', 'pain', 'and', 'shortness', 'of', 'breath', ',', 'requiring', 'immediate', 'cardiac', 'catheterization', 'due', 'to', 'suspected', 'myocardial', 'infarction', '.']","['O', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'I-SYMPTOM', 'O', 'O', 'O', 'B-PROCEDURE', 'I-PROCEDURE', 'O', 'O', 'O', 'B-CONDITION', 'I-CONDITION', 'O']"
Patient presented with chest pain and was immediately referred for an urgent echocardiogram.,"['Patient', 'presented', 'with', 'chest', 'pain', 'and', 'was', 'immediately', 'referred', 'for', 'an', 'urgent', 'echocardiogram']","['O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROCEDURE']"
"The patient presented with acute chest pain and shortness of breath, requiring immediate percutaneous coronary intervention (PCI) for suspected myocardial infarction.","['The', 'patient', 'presented', 'with', 'acute', 'chest', 'pain', 'and', 'shortness', 'of', 'breath', ',', 'requiring', 'immediate', 'percutaneous', 'coronary', 'intervention', '(PCI)', 'for', 'suspected', 'myocardial', 'infarction', '.']","['O', 'O', 'O', 'O', 'B-CONDITION', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'I-SYMPTOM', 'O', 'O', 'O', 'O', 'O', 'B-PROCEDURE', 'I-PROCEDURE', 'O', 'O', 'B-CONDITION', 'I-CONDITION', 'O']"
"The patient presented with severe chest pain and shortness of breath, requiring immediate cardiac catheterization to evaluate coronary artery blockage.","['The', 'patient', 'presented', 'with', 'severe', 'chest', 'pain', 'and', 'shortness', 'of', 'breath', ',', 'requiring', 'immediate', 'cardiac', 'catheterization', 'to', 'evaluate', 'coronary', 'artery', 'blockage', '.']","['O', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'I-SYMPTOM', 'O', 'O', 'O', 'B-PROCEDURE', 'I-PROCEDURE', 'O', 'O', 'B-CONDITION', 'O', 'I-CONDITION', 'O']"
"The patient presented with B-SYMPTOM chest pain and shortness of breath, requiring emergency admission for suspected cardiac  B-CONDITION.","['The', 'patient', 'presented', 'with', 'B-SYMPTOM', 'chest', 'pain', 'and', 'shortness', 'of', 'breath', ',', 'requiring', 'emergency', 'admission', 'for', 'suspected', 'B-CONDITION', 'cardiac', '.']","['O', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'I-SYMPTOM', 'O', 'O', 'O', 'I-SYMPTOM', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CONDITION', 'O', 'O']"
"The patient presented with chest pain, shortness of breath and underwent an emergency angioplasty to treat blocked coronary arteries.","['The', 'patient', 'presented', 'with', 'chest', 'pain', ',', 'shortness', 'of', 'breath', 'and', 'underwent', 'an', 'emergency', 'angioplasty', 'to', 'treat', 'blocked', 'coronary', 'arteries', '.']","['O', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'I-SYMPTOM', 'O', 'O', 'O', 'B-PROCEDURE', 'I-PROCEDURE', 'O', 'O', 'O', 'B-CONDITION', 'I-CONDITION', 'O']"
Patient presented with chest pain and shortness of breath; ECG showed signs of myocardial infarction requiring immediate angioplasty.,"['Patient', 'presented', 'with', 'chest', 'pain', 'and', 'shortness', 'of', 'breath', ';', 'ECG', 'showed', 'signs', 'of', 'myocardial', 'infarction', 'requiring', 'immediate', 'angioplasty', '.']","['O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'I-SYMPTOM', 'O', 'B-TEST', 'O', 'O', 'O', 'B-CONDITION', 'I-CONDITION', 'O', 'O', 'B-PROCEDURE', 'O']"
"The patient complained of chest pain and difficulty breathing, prompting an immediate EKG and blood test for myocardial infarction.","['The', 'patient', 'complained', 'of', 'chest', 'pain', 'and', 'difficulty', 'breathing', ',', 'prompting', 'an', 'immediate', 'EKG', 'and', 'blood', 'test', 'for', 'myocardial', 'infarction', '.']","['O', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'O', 'I-SYMPTOM', 'O', 'O', 'O', 'O', 'B-PROCEDURE', 'O', 'O', 'B-TEST', 'O', 'B-CONDITION', 'I-CONDITION', 'O']"
The patient presented with acute chest pain and was immediately taken to the emergency room for a cardiac catheterization procedure.,"['The', 'patient', 'presented', 'with', 'acute', 'chest', 'pain', 'and', 'was', 'immediately', 'taken', 'to', 'the', 'emergency', 'room', 'for', 'a', 'cardiac', 'catheterization', 'procedure', '.']","['O', 'O', 'O', 'O', 'B-CONDITION', 'I-CONDITION', 'I-CONDITION', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROCEDURE', 'O', 'O', 'O', 'B-PROCEDURE', 'I-PROCEDURE', 'I-PROCEDURE', 'O']"
The patient presented with acute chest pain and underwent an emergency angioplasty procedure due to suspected STEMI.,"['The', 'patient', 'presented', 'with', 'acute', 'chest', 'pain', 'and', 'underwent', 'an', 'emergency', 'angioplasty', 'procedure', 'due', 'to', 'suspected', 'STEMI', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'O', 'B-PROCEDURE', 'I-PROCEDURE', 'O', 'O', 'O', 'B-CONDITION', 'O']"
