text,tokens,ner_tags
The patient underwent an emergency Angioplasty procedure due to severe chest pain and was prescribed 20mg Atorvastatin and 81mg Aspirin daily for 6 weeks after a positive Troponin test.,"['The', 'patient', 'underwent', 'an', 'emergency', 'Angioplasty', 'procedure', 'due', 'to', 'severe', 'chest', 'pain', 'and', 'was', 'prescribed', '20mg', 'Atorvastatin', 'and', '81mg', 'Aspirin', 'daily', 'for', '6', 'weeks', 'after', 'a', 'positive', 'Troponin', 'test', '.']","['O', 'O', 'O', 'O', 'O', 'B-PROCEDURE', 'I-PROCEDURE', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'B-DOSAGE', 'B-MEDICATION', 'O', 'B-DOSAGE', 'B-MEDICATION', 'O', 'O', 'B-DOSAGE', 'I-TEST', 'O', 'O', 'O', 'B-TEST', 'I-TEST', 'O']"
The patient underwent an emergency Angioplasty procedure due to chest pain and was prescribed 100mg Aspirin and 20mg Atenolol daily.,"['The', 'patient', 'underwent', 'an', 'emergency', 'Angioplasty', 'procedure', 'due', 'to', 'chest', 'pain', 'and', 'was', 'prescribed', '100mg', 'Aspirin', 'and', '20mg', 'Atenolol', 'daily', '.']","['O', 'O', 'O', 'O', 'O', 'B-PROCEDURE', 'I-PROCEDURE', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'B-DOSAGE', 'B-MEDICATION', 'O', 'B-DOSAGE', 'B-MEDICATION', 'B-DOSAGE', 'O']"
The patient with stage 4 lung cancer underwent a CT scan and was prescribed 20mg of Morphine for severe chest pain after a failed बोन मैरो ट्रांसप्लांट procedure.,"['The', 'patient', 'with', 'stage 4', 'lung cancer', 'underwent', 'a', 'CT', 'scan', 'and', 'was', 'prescribed', '20mg', 'of', 'Morphine', 'for', 'severe', 'chest', 'pain', 'after', 'a', 'failed', 'बोन', 'मैरो', 'ट्रांसप्लांट', 'procedure', '.']","['O', 'O', 'O', 'B-CONDITION', 'I-CONDITION', 'O', 'O', 'B-TEST', 'I-TEST', 'O', 'O', 'O', 'B-DOSAGE', 'O', 'B-MEDICATION', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'B-PROCEDURE', 'I-PROCEDURE', 'I-PROCEDURE', 'I-PROCEDURE', 'O']"
Patient underwent emergency Angioplasty due to severe chest pain and was prescribed 5mg Aspirin twice daily after a positive Troponin test report.,"['Patient', 'underwent', 'emergency', 'Angioplasty', 'due', 'to', 'severe', 'chest', 'pain', 'and', 'was', 'prescribed', '5mg', 'Aspirin', 'twice', 'daily', 'after', 'a', 'positive', 'Troponin', 'test', 'report', '.']","['O', 'O', 'O', 'B-PROCEDURE', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'B-DOSAGE', 'B-MEDICATION', 'O', 'O', 'O', 'O', 'O', 'B-TEST', 'I-TEST', 'O', 'O']"
The patient underwent an emergency Angioplasty due to severe Chest pain and was prescribed 5mg Aspirin daily after a positive Troponin test.,"['The', 'patient', 'underwent', 'an', 'emergency', 'Angioplasty', 'due', 'to', 'severe', 'Chest', 'pain', 'and', 'was', 'prescribed', '5mg', 'Aspirin', 'daily', 'after', 'a', 'positive', 'Troponin', 'test', '.']","['O', 'O', 'O', 'O', 'O', 'B-PROCEDURE', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'B-DOSAGE', 'B-MEDICATION', 'B-DOSAGE', 'O', 'O', 'O', 'B-TEST', 'I-TEST', 'O']"
"The patient with तेज़ बुखार and severe chest pain underwent an emergency Angioplasty procedure after a Lipid Profile test revealed high cholesterol levels, and was prescribed 20mg Atorvastatin twice daily.","['The', 'patient', 'with', 'तेज़', 'बुखार', 'and', 'severe', 'chest', 'pain', 'underwent', 'an', 'emergency', 'Angioplasty', 'procedure', 'after', 'a', 'Lipid', 'Profile', 'test', 'revealed', 'high', 'cholesterol', 'levels', ',', 'and', 'was', 'prescribed', '20mg', 'Atorvastatin', 'twice', 'daily', '.']","['O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'B-PROCEDURE', 'I-PROCEDURE', 'O', 'O', 'B-TEST', 'I-TEST', 'I-TEST', 'O', 'O', 'B-CONDITION', 'I-CONDITION', 'O', 'O', 'O', 'O', 'B-DOSAGE', 'B-MEDICATION', 'O', 'O', 'O']"
Patient underwent emergency Angioplasty due to severe तेज़ सीने में दर्द and was prescribed 100mg Aspirin and 20mg Atorvastatin daily.,"['Patient', 'underwent', 'emergency', 'Angioplasty', 'due', 'to', 'severe', 'तेज़', 'सीने', 'में', 'दर्द', 'and', 'was', 'prescribed', '100mg', 'Aspirin', 'and', '20mg', 'Atorvastatin', 'daily', '.']","['O', 'O', 'O', 'B-PROCEDURE', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'B-DOSAGE', 'B-MEDICATION', 'O', 'B-DOSAGE', 'B-MEDICATION', 'O', 'O']"
Patient underwent emergency Angioplasty due to severe chest pain and was prescribed 5mg Aspirin and 20mg Atenolol to control high blood pressure.,"['Patient', 'underwent', 'emergency', 'Angioplasty', 'due', 'to', 'severe', 'chest', 'pain', 'and', 'was', 'prescribed', '5mg', 'Aspirin', 'and', '20mg', 'Atenolol', 'to', 'control', 'high', 'blood', 'pressure', '.']","['O', 'O', 'O', 'B-PROCEDURE', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'B-DOSAGE', 'B-MEDICATION', 'O', 'B-DOSAGE', 'B-MEDICATION', 'O', 'O', 'B-CONDITION', 'I-CONDITION', 'I-CONDITION', 'O']"
The patient underwent an emergency Appendectomy due to severe abdominal pain and was prescribed 500mg Ciprofloxacin twice daily for 7 days.,"['The', 'patient', 'underwent', 'an', 'emergency', 'Appendectomy', 'due', 'to', 'severe', 'abdominal', 'pain', 'and', 'was', 'prescribed', '500mg', 'Ciprofloxacin', 'twice', 'daily', 'for', '7', 'days', '.']","['O', 'O', 'O', 'O', 'O', 'B-PROCEDURE', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'B-DOSAGE', 'B-MEDICATION', 'B-DOSAGE', 'I-DOSAGE', 'O', 'B-DOSAGE', 'I-DOSAGE', 'O']"
"Patient underwent emergency Angioplasty due to severe chest pain and had an abnormal Troponin level, so 200mg Aspirin and 25mg Atenolol were prescribed to control तेज़ बुखार andmanage हृदय रोग.","['Patient', 'underwent', 'emergency', 'Angioplasty', 'due', 'to', 'severe', 'chest', 'pain', 'and', 'had', 'an', 'abnormal', 'Troponin', 'level', 'so', '200mg', 'Aspirin', 'and', '25mg', 'Atenolol', 'were', 'prescribed', 'to', 'control', 'तेज़', 'बुखार', 'and', 'manage', 'हृदय', 'रोग', '.']","['O', 'O', 'O', 'B-PROCEDURE', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'O', 'B-TEST', 'O', 'O', 'B-DOSAGE', 'B-MEDICATION', 'O', 'B-DOSAGE', 'B-MEDICATION', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'B-CONDITION', 'I-CONDITION', 'O']"
The patient with severe तेज़ बुखार and सिर दर्द underwent an emergency MRI scan and was prescribed 100mg Paracetamol twice daily.,"['The', 'patient', 'with', 'severe', 'तेज़', 'बुखार', 'and', 'सिर', 'दर्द', 'underwent', 'an', 'emergency', 'MRI', 'scan', 'and', 'was', 'prescribed', '100mg', 'Paracetamol', 'twice', 'daily', '.']","['O', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'B-TEST', 'I-TEST', 'O', 'O', 'O', 'B-DOSAGE', 'B-MEDICATION', 'O', 'O', 'O']"
The patient underwent emergency Angioplasty due to severe chest pain and was prescribed 5mg Aspirin and 20mg Atenolol daily after a positive Troponin test.,"['The', 'patient', 'underwent', 'emergency', 'Angioplasty', 'due', 'to', 'severe', 'chest', 'pain', 'and', 'was', 'prescribed', '5mg', 'Aspirin', 'and', '20mg', 'Atenolol', 'daily', 'after', 'a', 'positive', 'Troponin', 'test', '.']","['O', 'O', 'O', 'O', 'B-PROCEDURE', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'B-DOSAGE', 'B-MEDICATION', 'O', 'B-DOSAGE', 'B-MEDICATION', 'O', 'O', 'O', 'O', 'B-TEST', 'O', 'O']"
The patient underwent an emergency Angioplasty due to severe chest pain and was prescribed 100mg Aspirin daily for 30 days after a positive Troponin test.,"['The', 'patient', 'underwent', 'an', 'emergency', 'Angioplasty', 'due', 'to', 'severe', 'chest', 'pain', 'and', 'was', 'prescribed', '100mg', 'Aspirin', 'daily', 'for', '30', 'days', 'after', 'a', 'positive', 'Troponin', 'test', '.']","['O', 'O', 'O', 'O', 'O', 'B-PROCEDURE', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'B-DOSAGE', 'B-MEDICATION', 'O', 'O', 'B-DOSAGE', 'O', 'O', 'O', 'O', 'B-TEST', 'O', 'O']"
"The patient underwent an emergency coronary artery bypass surgery due to severe chest pain and was prescribed 20mg of Atorvastatin daily after a भयंकर हार्ट अटैक, and an ECG and blood test were conducted.","['The', 'patient', 'underwent', 'an', 'emergency', 'coronary', 'artery', 'bypass', 'surgery', 'due', 'to', 'severe', 'chest', 'pain', 'and', 'was', 'prescribed', '20mg', 'of', 'Atorvastatin', 'daily', 'after', 'a', 'भयंकर', 'हार्ट', 'अटैक', 'and', 'an', 'ECG', 'and', 'blood', 'test', 'were', 'conducted', '.']","['O', 'O', 'O', 'O', 'O', 'B-PROCEDURE', 'I-PROCEDURE', 'I-PROCEDURE', 'I-PROCEDURE', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'B-DOSAGE', 'O', 'B-MEDICATION', 'B-DOSAGE', 'O', 'O', 'O', 'B-CONDITION', 'I-CONDITION', 'O', 'O', 'B-TEST', 'O', 'B-TEST', 'I-TEST', 'O', 'O', 'O']"
Patient underwent emergency Angioplasty due to severe chest pain and was prescribed 50mg Aspirin and 20mg Atenolol after an abnormal Lipid Profile test.,"['Patient', 'underwent', 'emergency', 'Angioplasty', 'due', 'to', 'severe', 'chest', 'pain', 'and', 'was', 'prescribed', '50mg', 'Aspirin', 'and', '20mg', 'Atenolol', 'after', 'an', 'abnormal', 'Lipid', 'Profile', 'test', '.']","['O', 'O', 'O', 'B-PROCEDURE', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'B-DOSAGE', 'B-MEDICATION', 'O', 'B-DOSAGE', 'B-MEDICATION', 'O', 'O', 'O', 'B-TEST', 'I-TEST', 'I-TEST', 'O']"
