sentence_id,text,token,ner_tag
0,"Patient ko तेज बुखार (high fever) aur सीने में दर्द (chest pain) ki shikayat thi, isliye doctor ne usko immediate ECG aur blood test karne ko kaha,  aur 500mg Paracetamol  prescribed kiya.",ki,O
0,"Patient ko तेज बुखार (high fever) aur सीने में दर्द (chest pain) ki shikayat thi, isliye doctor ne usko immediate ECG aur blood test karne ko kaha,  aur 500mg Paracetamol  prescribed kiya.",shikayat,O
0,"Patient ko तेज बुखार (high fever) aur सीने में दर्द (chest pain) ki shikayat thi, isliye doctor ne usko immediate ECG aur blood test karne ko kaha,  aur 500mg Paracetamol  prescribed kiya.","thi,",O
0,"Patient ko तेज बुखार (high fever) aur सीने में दर्द (chest pain) ki shikayat thi, isliye doctor ne usko immediate ECG aur blood test karne ko kaha,  aur 500mg Paracetamol  prescribed kiya.",isliye,O
0,"Patient ko तेज बुखार (high fever) aur सीने में दर्द (chest pain) ki shikayat thi, isliye doctor ne usko immediate ECG aur blood test karne ko kaha,  aur 500mg Paracetamol  prescribed kiya.",doctor,O
0,"Patient ko तेज बुखार (high fever) aur सीने में दर्द (chest pain) ki shikayat thi, isliye doctor ne usko immediate ECG aur blood test karne ko kaha,  aur 500mg Paracetamol  prescribed kiya.",ne,O
0,"Patient ko तेज बुखार (high fever) aur सीने में दर्द (chest pain) ki shikayat thi, isliye doctor ne usko immediate ECG aur blood test karne ko kaha,  aur 500mg Paracetamol  prescribed kiya.",usko,O
0,"Patient ko तेज बुखार (high fever) aur सीने में दर्द (chest pain) ki shikayat thi, isliye doctor ne usko immediate ECG aur blood test karne ko kaha,  aur 500mg Paracetamol  prescribed kiya.",immediate,O
0,"Patient ko तेज बुखार (high fever) aur सीने में दर्द (chest pain) ki shikayat thi, isliye doctor ne usko immediate ECG aur blood test karne ko kaha,  aur 500mg Paracetamol  prescribed kiya.",ECG,B-TEST
0,"Patient ko तेज बुखार (high fever) aur सीने में दर्द (chest pain) ki shikayat thi, isliye doctor ne usko immediate ECG aur blood test karne ko kaha,  aur 500mg Paracetamol  prescribed kiya.",aur,O
0,"Patient ko तेज बुखार (high fever) aur सीने में दर्द (chest pain) ki shikayat thi, isliye doctor ne usko immediate ECG aur blood test karne ko kaha,  aur 500mg Paracetamol  prescribed kiya.",blood,B-TEST
0,"Patient ko तेज बुखार (high fever) aur सीने में दर्द (chest pain) ki shikayat thi, isliye doctor ne usko immediate ECG aur blood test karne ko kaha,  aur 500mg Paracetamol  prescribed kiya.",test,I-TEST
0,"Patient ko तेज बुखार (high fever) aur सीने में दर्द (chest pain) ki shikayat thi, isliye doctor ne usko immediate ECG aur blood test karne ko kaha,  aur 500mg Paracetamol  prescribed kiya.",karne,O
0,"Patient ko तेज बुखार (high fever) aur सीने में दर्द (chest pain) ki shikayat thi, isliye doctor ne usko immediate ECG aur blood test karne ko kaha,  aur 500mg Paracetamol  prescribed kiya.",ko,O
0,"Patient ko तेज बुखार (high fever) aur सीने में दर्द (chest pain) ki shikayat thi, isliye doctor ne usko immediate ECG aur blood test karne ko kaha,  aur 500mg Paracetamol  prescribed kiya.","kaha,",O
0,"Patient ko तेज बुखार (high fever) aur सीने में दर्द (chest pain) ki shikayat thi, isliye doctor ne usko immediate ECG aur blood test karne ko kaha,  aur 500mg Paracetamol  prescribed kiya.",aur,O
0,"Patient ko तेज बुखार (high fever) aur सीने में दर्द (chest pain) ki shikayat thi, isliye doctor ne usko immediate ECG aur blood test karne ko kaha,  aur 500mg Paracetamol  prescribed kiya.",500mg,B-DOSAGE
0,"Patient ko तेज बुखार (high fever) aur सीने में दर्द (chest pain) ki shikayat thi, isliye doctor ne usko immediate ECG aur blood test karne ko kaha,  aur 500mg Paracetamol  prescribed kiya.",Paracetamol,B-MEDICATION
0,"Patient ko तेज बुखार (high fever) aur सीने में दर्द (chest pain) ki shikayat thi, isliye doctor ne usko immediate ECG aur blood test karne ko kaha,  aur 500mg Paracetamol  prescribed kiya.",prescribed,O
0,"Patient ko तेज बुखार (high fever) aur सीने में दर्द (chest pain) ki shikayat thi, isliye doctor ne usko immediate ECG aur blood test karne ko kaha,  aur 500mg Paracetamol  prescribed kiya.",kiya,O
0,"Patient ko तेज बुखार (high fever) aur सीने में दर्द (chest pain) ki shikayat thi, isliye doctor ne usko immediate ECG aur blood test karne ko kaha,  aur 500mg Paracetamol  prescribed kiya.",.,O
1,"Patient ko तेज़ बुखार tha, aur usse सीने में दर्द भी हो रहा था.  Doctor ne usko immediate blood test karne ko kaha aur 250mg Paracetamol दिया।",Patient,O
1,"Patient ko तेज़ बुखार tha, aur usse सीने में दर्द भी हो रहा था.  Doctor ne usko immediate blood test karne ko kaha aur 250mg Paracetamol दिया।",ko,O
1,"Patient ko तेज़ बुखार tha, aur usse सीने में दर्द भी हो रहा था.  Doctor ne usko immediate blood test karne ko kaha aur 250mg Paracetamol दिया।",तेज़,B-SYMPTOM
1,"Patient ko तेज़ बुखार tha, aur usse सीने में दर्द भी हो रहा था.  Doctor ne usko immediate blood test karne ko kaha aur 250mg Paracetamol दिया।",बुखार,I-SYMPTOM
1,"Patient ko तेज़ बुखार tha, aur usse सीने में दर्द भी हो रहा था.  Doctor ne usko immediate blood test karne ko kaha aur 250mg Paracetamol दिया।",tha,O
1,"Patient ko तेज़ बुखार tha, aur usse सीने में दर्द भी हो रहा था.  Doctor ne usko immediate blood test karne ko kaha aur 250mg Paracetamol दिया।",aur,O
1,"Patient ko तेज़ बुखार tha, aur usse सीने में दर्द भी हो रहा था.  Doctor ne usko immediate blood test karne ko kaha aur 250mg Paracetamol दिया।",usse,O
1,"Patient ko तेज़ बुखार tha, aur usse सीने में दर्द भी हो रहा था.  Doctor ne usko immediate blood test karne ko kaha aur 250mg Paracetamol दिया।",सीने,B-SYMPTOM
1,"Patient ko तेज़ बुखार tha, aur usse सीने में दर्द भी हो रहा था.  Doctor ne usko immediate blood test karne ko kaha aur 250mg Paracetamol दिया।",में,I-SYMPTOM
1,"Patient ko तेज़ बुखार tha, aur usse सीने में दर्द भी हो रहा था.  Doctor ne usko immediate blood test karne ko kaha aur 250mg Paracetamol दिया।",दर्द,I-SYMPTOM
1,"Patient ko तेज़ बुखार tha, aur usse सीने में दर्द भी हो रहा था.  Doctor ne usko immediate blood test karne ko kaha aur 250mg Paracetamol दिया।",भी,O
1,"Patient ko तेज़ बुखार tha, aur usse सीने में दर्द भी हो रहा था.  Doctor ne usko immediate blood test karne ko kaha aur 250mg Paracetamol दिया।",हो,O
1,"Patient ko तेज़ बुखार tha, aur usse सीने में दर्द भी हो रहा था.  Doctor ne usko immediate blood test karne ko kaha aur 250mg Paracetamol दिया।",रहा,O
1,"Patient ko तेज़ बुखार tha, aur usse सीने में दर्द भी हो रहा था.  Doctor ne usko immediate blood test karne ko kaha aur 250mg Paracetamol दिया।",था,O
1,"Patient ko तेज़ बुखार tha, aur usse सीने में दर्द भी हो रहा था.  Doctor ne usko immediate blood test karne ko kaha aur 250mg Paracetamol दिया।",Doctor,O
1,"Patient ko तेज़ बुखार tha, aur usse सीने में दर्द भी हो रहा था.  Doctor ne usko immediate blood test karne ko kaha aur 250mg Paracetamol दिया।",ne,O
1,"Patient ko तेज़ बुखार tha, aur usse सीने में दर्द भी हो रहा था.  Doctor ne usko immediate blood test karne ko kaha aur 250mg Paracetamol दिया।",usko,O
1,"Patient ko तेज़ बुखार tha, aur usse सीने में दर्द भी हो रहा था.  Doctor ne usko immediate blood test karne ko kaha aur 250mg Paracetamol दिया।",immediate,O
1,"Patient ko तेज़ बुखार tha, aur usse सीने में दर्द भी हो रहा था.  Doctor ne usko immediate blood test karne ko kaha aur 250mg Paracetamol दिया।",blood,B-TEST
1,"Patient ko तेज़ बुखार tha, aur usse सीने में दर्द भी हो रहा था.  Doctor ne usko immediate blood test karne ko kaha aur 250mg Paracetamol दिया।",test,I-TEST
1,"Patient ko तेज़ बुखार tha, aur usse सीने में दर्द भी हो रहा था.  Doctor ne usko immediate blood test karne ko kaha aur 250mg Paracetamol दिया।",karne,O
1,"Patient ko तेज़ बुखार tha, aur usse सीने में दर्द भी हो रहा था.  Doctor ne usko immediate blood test karne ko kaha aur 250mg Paracetamol दिया।",ko,O
1,"Patient ko तेज़ बुखार tha, aur usse सीने में दर्द भी हो रहा था.  Doctor ne usko immediate blood test karne ko kaha aur 250mg Paracetamol दिया।",kaha,O
1,"Patient ko तेज़ बुखार tha, aur usse सीने में दर्द भी हो रहा था.  Doctor ne usko immediate blood test karne ko kaha aur 250mg Paracetamol दिया।",aur,O
1,"Patient ko तेज़ बुखार tha, aur usse सीने में दर्द भी हो रहा था.  Doctor ne usko immediate blood test karne ko kaha aur 250mg Paracetamol दिया।",250mg,B-DOSAGE
1,"Patient ko तेज़ बुखार tha, aur usse सीने में दर्द भी हो रहा था.  Doctor ne usko immediate blood test karne ko kaha aur 250mg Paracetamol दिया।",Paracetamol,B-MEDICATION
1,"Patient ko तेज़ बुखार tha, aur usse सीने में दर्द भी हो रहा था.  Doctor ne usko immediate blood test karne ko kaha aur 250mg Paracetamol दिया।",दिया,O
1,"Patient ko तेज़ बुखार tha, aur usse सीने में दर्द भी हो रहा था.  Doctor ne usko immediate blood test karne ko kaha aur 250mg Paracetamol दिया।",।,O
2,"Patient ke blood reports mein high cholesterol aur triglycerides dikh rahe hain, isliye doctor ne usko ek strict diet plan aur daily exercise ki salah di hai.",Patient,O
2,"Patient ke blood reports mein high cholesterol aur triglycerides dikh rahe hain, isliye doctor ne usko ek strict diet plan aur daily exercise ki salah di hai.",ke,O
2,"Patient ke blood reports mein high cholesterol aur triglycerides dikh rahe hain, isliye doctor ne usko ek strict diet plan aur daily exercise ki salah di hai.",blood,B-TEST
2,"Patient ke blood reports mein high cholesterol aur triglycerides dikh rahe hain, isliye doctor ne usko ek strict diet plan aur daily exercise ki salah di hai.",reports,I-TEST
2,"Patient ke blood reports mein high cholesterol aur triglycerides dikh rahe hain, isliye doctor ne usko ek strict diet plan aur daily exercise ki salah di hai.",mein,O
2,"Patient ke blood reports mein high cholesterol aur triglycerides dikh rahe hain, isliye doctor ne usko ek strict diet plan aur daily exercise ki salah di hai.",high,B-CONDITION
2,"Patient ke blood reports mein high cholesterol aur triglycerides dikh rahe hain, isliye doctor ne usko ek strict diet plan aur daily exercise ki salah di hai.",cholesterol,I-CONDITION
2,"Patient ke blood reports mein high cholesterol aur triglycerides dikh rahe hain, isliye doctor ne usko ek strict diet plan aur daily exercise ki salah di hai.",aur,O
2,"Patient ke blood reports mein high cholesterol aur triglycerides dikh rahe hain, isliye doctor ne usko ek strict diet plan aur daily exercise ki salah di hai.",triglycerides,I-CONDITION
2,"Patient ke blood reports mein high cholesterol aur triglycerides dikh rahe hain, isliye doctor ne usko ek strict diet plan aur daily exercise ki salah di hai.",dikh,O
2,"Patient ke blood reports mein high cholesterol aur triglycerides dikh rahe hain, isliye doctor ne usko ek strict diet plan aur daily exercise ki salah di hai.",rahe,O
2,"Patient ke blood reports mein high cholesterol aur triglycerides dikh rahe hain, isliye doctor ne usko ek strict diet plan aur daily exercise ki salah di hai.",hain,O
2,"Patient ke blood reports mein high cholesterol aur triglycerides dikh rahe hain, isliye doctor ne usko ek strict diet plan aur daily exercise ki salah di hai.",isliye,O
2,"Patient ke blood reports mein high cholesterol aur triglycerides dikh rahe hain, isliye doctor ne usko ek strict diet plan aur daily exercise ki salah di hai.",doctor,O
2,"Patient ke blood reports mein high cholesterol aur triglycerides dikh rahe hain, isliye doctor ne usko ek strict diet plan aur daily exercise ki salah di hai.",ne,O
2,"Patient ke blood reports mein high cholesterol aur triglycerides dikh rahe hain, isliye doctor ne usko ek strict diet plan aur daily exercise ki salah di hai.",usko,O
2,"Patient ke blood reports mein high cholesterol aur triglycerides dikh rahe hain, isliye doctor ne usko ek strict diet plan aur daily exercise ki salah di hai.",ek,O
2,"Patient ke blood reports mein high cholesterol aur triglycerides dikh rahe hain, isliye doctor ne usko ek strict diet plan aur daily exercise ki salah di hai.",strict,O
2,"Patient ke blood reports mein high cholesterol aur triglycerides dikh rahe hain, isliye doctor ne usko ek strict diet plan aur daily exercise ki salah di hai.",diet,B-PROCEDURE
2,"Patient ke blood reports mein high cholesterol aur triglycerides dikh rahe hain, isliye doctor ne usko ek strict diet plan aur daily exercise ki salah di hai.",plan,I-PROCEDURE
2,"Patient ke blood reports mein high cholesterol aur triglycerides dikh rahe hain, isliye doctor ne usko ek strict diet plan aur daily exercise ki salah di hai.",aur,O
2,"Patient ke blood reports mein high cholesterol aur triglycerides dikh rahe hain, isliye doctor ne usko ek strict diet plan aur daily exercise ki salah di hai.",daily,O
2,"Patient ke blood reports mein high cholesterol aur triglycerides dikh rahe hain, isliye doctor ne usko ek strict diet plan aur daily exercise ki salah di hai.",exercise,B-PROCEDURE
2,"Patient ke blood reports mein high cholesterol aur triglycerides dikh rahe hain, isliye doctor ne usko ek strict diet plan aur daily exercise ki salah di hai.",ki,O
2,"Patient ke blood reports mein high cholesterol aur triglycerides dikh rahe hain, isliye doctor ne usko ek strict diet plan aur daily exercise ki salah di hai.",salah,O
2,"Patient ke blood reports mein high cholesterol aur triglycerides dikh rahe hain, isliye doctor ne usko ek strict diet plan aur daily exercise ki salah di hai.",di,O
2,"Patient ke blood reports mein high cholesterol aur triglycerides dikh rahe hain, isliye doctor ne usko ek strict diet plan aur daily exercise ki salah di hai.",hai,O
3,"Patient के ख़ून में sugar level बहुत ज़्यादा था, इसलिए doctor ने उसको diabetes के लिए Insulin injection और strict diet plan बताया।",Patient,O
3,"Patient के ख़ून में sugar level बहुत ज़्यादा था, इसलिए doctor ने उसको diabetes के लिए Insulin injection और strict diet plan बताया।",के,O
3,"Patient के ख़ून में sugar level बहुत ज़्यादा था, इसलिए doctor ने उसको diabetes के लिए Insulin injection और strict diet plan बताया।",ख़ून,O
3,"Patient के ख़ून में sugar level बहुत ज़्यादा था, इसलिए doctor ने उसको diabetes के लिए Insulin injection और strict diet plan बताया।",में,O
3,"Patient के ख़ून में sugar level बहुत ज़्यादा था, इसलिए doctor ने उसको diabetes के लिए Insulin injection और strict diet plan बताया।",sugar,B-SYMPTOM
3,"Patient के ख़ून में sugar level बहुत ज़्यादा था, इसलिए doctor ने उसको diabetes के लिए Insulin injection और strict diet plan बताया।",level,I-SYMPTOM
3,"Patient के ख़ून में sugar level बहुत ज़्यादा था, इसलिए doctor ने उसको diabetes के लिए Insulin injection और strict diet plan बताया।",बहुत,O
3,"Patient के ख़ून में sugar level बहुत ज़्यादा था, इसलिए doctor ने उसको diabetes के लिए Insulin injection और strict diet plan बताया।",ज़्यादा,O
3,"Patient के ख़ून में sugar level बहुत ज़्यादा था, इसलिए doctor ने उसको diabetes के लिए Insulin injection और strict diet plan बताया।",था,O
3,"Patient के ख़ून में sugar level बहुत ज़्यादा था, इसलिए doctor ने उसको diabetes के लिए Insulin injection और strict diet plan बताया।",इसलिए,O
3,"Patient के ख़ून में sugar level बहुत ज़्यादा था, इसलिए doctor ने उसको diabetes के लिए Insulin injection और strict diet plan बताया।",doctor,O
3,"Patient के ख़ून में sugar level बहुत ज़्यादा था, इसलिए doctor ने उसको diabetes के लिए Insulin injection और strict diet plan बताया।",ने,O
3,"Patient के ख़ून में sugar level बहुत ज़्यादा था, इसलिए doctor ने उसको diabetes के लिए Insulin injection और strict diet plan बताया।",उसको,O
3,"Patient के ख़ून में sugar level बहुत ज़्यादा था, इसलिए doctor ने उसको diabetes के लिए Insulin injection और strict diet plan बताया।",diabetes,B-CONDITION
3,"Patient के ख़ून में sugar level बहुत ज़्यादा था, इसलिए doctor ने उसको diabetes के लिए Insulin injection और strict diet plan बताया।",के,O
3,"Patient के ख़ून में sugar level बहुत ज़्यादा था, इसलिए doctor ने उसको diabetes के लिए Insulin injection और strict diet plan बताया।",लिए,O
3,"Patient के ख़ून में sugar level बहुत ज़्यादा था, इसलिए doctor ने उसको diabetes के लिए Insulin injection और strict diet plan बताया।",Insulin,B-MEDICATION
3,"Patient के ख़ून में sugar level बहुत ज़्यादा था, इसलिए doctor ने उसको diabetes के लिए Insulin injection और strict diet plan बताया।",injection,I-MEDICATION
3,"Patient के ख़ून में sugar level बहुत ज़्यादा था, इसलिए doctor ने उसको diabetes के लिए Insulin injection और strict diet plan बताया।",और,O
3,"Patient के ख़ून में sugar level बहुत ज़्यादा था, इसलिए doctor ने उसको diabetes के लिए Insulin injection और strict diet plan बताया।",strict,O
3,"Patient के ख़ून में sugar level बहुत ज़्यादा था, इसलिए doctor ने उसको diabetes के लिए Insulin injection और strict diet plan बताया।",diet,B-PROCEDURE
3,"Patient के ख़ून में sugar level बहुत ज़्यादा था, इसलिए doctor ने उसको diabetes के लिए Insulin injection और strict diet plan बताया।",plan,I-PROCEDURE
3,"Patient के ख़ून में sugar level बहुत ज़्यादा था, इसलिए doctor ने उसको diabetes के लिए Insulin injection और strict diet plan बताया।",बताया,O
3,"Patient के ख़ून में sugar level बहुत ज़्यादा था, इसलिए doctor ने उसको diabetes के लिए Insulin injection और strict diet plan बताया।",।,O
4,"Patient ke saath continuous chest pain hai, aur usko emergency mein angioplasty ki jarurat hai, isliye doctor ne ECG aur blood test karne ko kaha hai.",Patient,O
4,"Patient ke saath continuous chest pain hai, aur usko emergency mein angioplasty ki jarurat hai, isliye doctor ne ECG aur blood test karne ko kaha hai.",ke,O
4,"Patient ke saath continuous chest pain hai, aur usko emergency mein angioplasty ki jarurat hai, isliye doctor ne ECG aur blood test karne ko kaha hai.",saath,O
4,"Patient ke saath continuous chest pain hai, aur usko emergency mein angioplasty ki jarurat hai, isliye doctor ne ECG aur blood test karne ko kaha hai.",continuous,B-SYMPTOM
4,"Patient ke saath continuous chest pain hai, aur usko emergency mein angioplasty ki jarurat hai, isliye doctor ne ECG aur blood test karne ko kaha hai.",chest,I-SYMPTOM
4,"Patient ke saath continuous chest pain hai, aur usko emergency mein angioplasty ki jarurat hai, isliye doctor ne ECG aur blood test karne ko kaha hai.",pain,I-SYMPTOM
4,"Patient ke saath continuous chest pain hai, aur usko emergency mein angioplasty ki jarurat hai, isliye doctor ne ECG aur blood test karne ko kaha hai.",hai,O
4,"Patient ke saath continuous chest pain hai, aur usko emergency mein angioplasty ki jarurat hai, isliye doctor ne ECG aur blood test karne ko kaha hai.",aur,O
4,"Patient ke saath continuous chest pain hai, aur usko emergency mein angioplasty ki jarurat hai, isliye doctor ne ECG aur blood test karne ko kaha hai.",usko,O
4,"Patient ke saath continuous chest pain hai, aur usko emergency mein angioplasty ki jarurat hai, isliye doctor ne ECG aur blood test karne ko kaha hai.",emergency,O
4,"Patient ke saath continuous chest pain hai, aur usko emergency mein angioplasty ki jarurat hai, isliye doctor ne ECG aur blood test karne ko kaha hai.",mein,O
4,"Patient ke saath continuous chest pain hai, aur usko emergency mein angioplasty ki jarurat hai, isliye doctor ne ECG aur blood test karne ko kaha hai.",angioplasty,B-PROCEDURE
4,"Patient ke saath continuous chest pain hai, aur usko emergency mein angioplasty ki jarurat hai, isliye doctor ne ECG aur blood test karne ko kaha hai.",ki,O
4,"Patient ke saath continuous chest pain hai, aur usko emergency mein angioplasty ki jarurat hai, isliye doctor ne ECG aur blood test karne ko kaha hai.",jarurat,O
4,"Patient ke saath continuous chest pain hai, aur usko emergency mein angioplasty ki jarurat hai, isliye doctor ne ECG aur blood test karne ko kaha hai.",hai,O
4,"Patient ke saath continuous chest pain hai, aur usko emergency mein angioplasty ki jarurat hai, isliye doctor ne ECG aur blood test karne ko kaha hai.",isliye,O
4,"Patient ke saath continuous chest pain hai, aur usko emergency mein angioplasty ki jarurat hai, isliye doctor ne ECG aur blood test karne ko kaha hai.",doctor,O
4,"Patient ke saath continuous chest pain hai, aur usko emergency mein angioplasty ki jarurat hai, isliye doctor ne ECG aur blood test karne ko kaha hai.",ne,O
4,"Patient ke saath continuous chest pain hai, aur usko emergency mein angioplasty ki jarurat hai, isliye doctor ne ECG aur blood test karne ko kaha hai.",ECG,B-TEST
4,"Patient ke saath continuous chest pain hai, aur usko emergency mein angioplasty ki jarurat hai, isliye doctor ne ECG aur blood test karne ko kaha hai.",aur,O
4,"Patient ke saath continuous chest pain hai, aur usko emergency mein angioplasty ki jarurat hai, isliye doctor ne ECG aur blood test karne ko kaha hai.",blood,B-TEST
4,"Patient ke saath continuous chest pain hai, aur usko emergency mein angioplasty ki jarurat hai, isliye doctor ne ECG aur blood test karne ko kaha hai.",test,I-TEST
4,"Patient ke saath continuous chest pain hai, aur usko emergency mein angioplasty ki jarurat hai, isliye doctor ne ECG aur blood test karne ko kaha hai.",karne,O
4,"Patient ke saath continuous chest pain hai, aur usko emergency mein angioplasty ki jarurat hai, isliye doctor ne ECG aur blood test karne ko kaha hai.",ko,O
4,"Patient ke saath continuous chest pain hai, aur usko emergency mein angioplasty ki jarurat hai, isliye doctor ne ECG aur blood test karne ko kaha hai.",kaha,O
4,"Patient ke saath continuous chest pain hai, aur usko emergency mein angioplasty ki jarurat hai, isliye doctor ne ECG aur blood test karne ko kaha hai.",hai,O
5,"Patient ko  तेज़ बुखार  tha,  aur usse  severe chest pain  bhi tha.  Doctor ne  ECG aur Blood test  kiya, aur  250mg Paracetamol  prescribed kiya.",Patient,O
5,"Patient ko  तेज़ बुखार  tha,  aur usse  severe chest pain  bhi tha.  Doctor ne  ECG aur Blood test  kiya, aur  250mg Paracetamol  prescribed kiya.",ko,O
5,"Patient ko  तेज़ बुखार  tha,  aur usse  severe chest pain  bhi tha.  Doctor ne  ECG aur Blood test  kiya, aur  250mg Paracetamol  prescribed kiya.",तेज़,B-SYMPTOM
5,"Patient ko  तेज़ बुखार  tha,  aur usse  severe chest pain  bhi tha.  Doctor ne  ECG aur Blood test  kiya, aur  250mg Paracetamol  prescribed kiya.",बुखार,I-SYMPTOM
5,"Patient ko  तेज़ बुखार  tha,  aur usse  severe chest pain  bhi tha.  Doctor ne  ECG aur Blood test  kiya, aur  250mg Paracetamol  prescribed kiya.","tha,",O
5,"Patient ko  तेज़ बुखार  tha,  aur usse  severe chest pain  bhi tha.  Doctor ne  ECG aur Blood test  kiya, aur  250mg Paracetamol  prescribed kiya.",aur,O
5,"Patient ko  तेज़ बुखार  tha,  aur usse  severe chest pain  bhi tha.  Doctor ne  ECG aur Blood test  kiya, aur  250mg Paracetamol  prescribed kiya.",usse,O
5,"Patient ko  तेज़ बुखार  tha,  aur usse  severe chest pain  bhi tha.  Doctor ne  ECG aur Blood test  kiya, aur  250mg Paracetamol  prescribed kiya.",severe,B-SYMPTOM
5,"Patient ko  तेज़ बुखार  tha,  aur usse  severe chest pain  bhi tha.  Doctor ne  ECG aur Blood test  kiya, aur  250mg Paracetamol  prescribed kiya.",chest,I-SYMPTOM
5,"Patient ko  तेज़ बुखार  tha,  aur usse  severe chest pain  bhi tha.  Doctor ne  ECG aur Blood test  kiya, aur  250mg Paracetamol  prescribed kiya.",pain,I-SYMPTOM
5,"Patient ko  तेज़ बुखार  tha,  aur usse  severe chest pain  bhi tha.  Doctor ne  ECG aur Blood test  kiya, aur  250mg Paracetamol  prescribed kiya.",bhi,O
5,"Patient ko  तेज़ बुखार  tha,  aur usse  severe chest pain  bhi tha.  Doctor ne  ECG aur Blood test  kiya, aur  250mg Paracetamol  prescribed kiya.",tha.,O
5,"Patient ko  तेज़ बुखार  tha,  aur usse  severe chest pain  bhi tha.  Doctor ne  ECG aur Blood test  kiya, aur  250mg Paracetamol  prescribed kiya.",Doctor,O
5,"Patient ko  तेज़ बुखार  tha,  aur usse  severe chest pain  bhi tha.  Doctor ne  ECG aur Blood test  kiya, aur  250mg Paracetamol  prescribed kiya.",ne,O
5,"Patient ko  तेज़ बुखार  tha,  aur usse  severe chest pain  bhi tha.  Doctor ne  ECG aur Blood test  kiya, aur  250mg Paracetamol  prescribed kiya.",ECG,B-TEST
5,"Patient ko  तेज़ बुखार  tha,  aur usse  severe chest pain  bhi tha.  Doctor ne  ECG aur Blood test  kiya, aur  250mg Paracetamol  prescribed kiya.",aur,O
5,"Patient ko  तेज़ बुखार  tha,  aur usse  severe chest pain  bhi tha.  Doctor ne  ECG aur Blood test  kiya, aur  250mg Paracetamol  prescribed kiya.",Blood,B-TEST
5,"Patient ko  तेज़ बुखार  tha,  aur usse  severe chest pain  bhi tha.  Doctor ne  ECG aur Blood test  kiya, aur  250mg Paracetamol  prescribed kiya.",test,I-TEST
5,"Patient ko  तेज़ बुखार  tha,  aur usse  severe chest pain  bhi tha.  Doctor ne  ECG aur Blood test  kiya, aur  250mg Paracetamol  prescribed kiya.","kiya,",O
5,"Patient ko  तेज़ बुखार  tha,  aur usse  severe chest pain  bhi tha.  Doctor ne  ECG aur Blood test  kiya, aur  250mg Paracetamol  prescribed kiya.",aur,O
5,"Patient ko  तेज़ बुखार  tha,  aur usse  severe chest pain  bhi tha.  Doctor ne  ECG aur Blood test  kiya, aur  250mg Paracetamol  prescribed kiya.",250mg,B-DOSAGE
5,"Patient ko  तेज़ बुखार  tha,  aur usse  severe chest pain  bhi tha.  Doctor ne  ECG aur Blood test  kiya, aur  250mg Paracetamol  prescribed kiya.",Paracetamol,B-MEDICATION
