sentence_id,text,token,ner_tag
8,"In severe अस्थमा cases, patients are often advised to use Inhalers like Salbutamol and undergo regular स्पाइरोमीट्री टेस्टिंग.",are,O
8,"In severe अस्थमा cases, patients are often advised to use Inhalers like Salbutamol and undergo regular स्पाइरोमीट्री टेस्टिंग.",often,O
8,"In severe अस्थमा cases, patients are often advised to use Inhalers like Salbutamol and undergo regular स्पाइरोमीट्री टेस्टिंग.",advised,O
8,"In severe अस्थमा cases, patients are often advised to use Inhalers like Salbutamol and undergo regular स्पाइरोमीट्री टेस्टिंग.",to,O
8,"In severe अस्थमा cases, patients are often advised to use Inhalers like Salbutamol and undergo regular स्पाइरोमीट्री टेस्टिंग.",use,O
8,"In severe अस्थमा cases, patients are often advised to use Inhalers like Salbutamol and undergo regular स्पाइरोमीट्री टेस्टिंग.",Inhalers,B-MEDICATION
8,"In severe अस्थमा cases, patients are often advised to use Inhalers like Salbutamol and undergo regular स्पाइरोमीट्री टेस्टिंग.",like,O
8,"In severe अस्थमा cases, patients are often advised to use Inhalers like Salbutamol and undergo regular स्पाइरोमीट्री टेस्टिंग.",Salbutamol,B-MEDICATION
8,"In severe अस्थमा cases, patients are often advised to use Inhalers like Salbutamol and undergo regular स्पाइरोमीट्री टेस्टिंग.",and,O
8,"In severe अस्थमा cases, patients are often advised to use Inhalers like Salbutamol and undergo regular स्पाइरोमीट्री टेस्टिंग.",undergo,O
8,"In severe अस्थमा cases, patients are often advised to use Inhalers like Salbutamol and undergo regular स्पाइरोमीट्री टेस्टिंग.",regular,O
8,"In severe अस्थमा cases, patients are often advised to use Inhalers like Salbutamol and undergo regular स्पाइरोमीट्री टेस्टिंग.",स्पाइरोमीट्री,B-TEST
8,"In severe अस्थमा cases, patients are often advised to use Inhalers like Salbutamol and undergo regular स्पाइरोमीट्री टेस्टिंग.",टेस्टिंग,I-TEST
8,"In severe अस्थमा cases, patients are often advised to use Inhalers like Salbutamol and undergo regular स्पाइरोमीट्री टेस्टिंग.",.,O
