text,tokens,ner_tags
"Patient ko  तेज़ बुखार tha,  aur usse सीने में दर्द  bhi tha.  Doctor ne usko  blood test karne ko kaha aur 250mg Paracetamol  prescribed kiya.","['Patient', 'ko', 'तेज़', 'बुखार', 'tha', 'aur', 'usse', 'सीने', 'में', 'दर्द', 'bhi', 'tha', 'Doctor', 'ne', 'usko', 'blood', 'test', 'karne', 'ko', 'kaha', 'aur', '250mg', 'Paracetamol', 'prescribed', 'kiya']","['O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'O', 'O', 'B-TEST', 'I-TEST', 'O', 'O', 'O', 'O', 'B-DOSAGE', 'B-MEDICATION', 'O', 'O']"
"Patient के खून में  high cholesterol  था, इसलिए doctor ने  lipid profile test  कराया और  Atorvastatin 20mg  दवा  prescribed की।","['Patient', 'के', 'खून', 'में', 'high', 'cholesterol', 'था', 'इसलिए', 'doctor', 'ने', 'lipid', 'profile', 'test', 'कराया', 'और', 'Atorvastatin', '20mg', 'दवा', 'prescribed', 'की', '।']","['O', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'O', 'B-TEST', 'I-TEST', 'I-TEST', 'O', 'O', 'B-MEDICATION', 'B-DOSAGE', 'O', 'O', 'O', 'O']"
"Patient के खून में sugar का level बहुत ज़्यादा था, इसलिए doctor ने उसे type 2 diabetes के लिए insulin injection और strict diet plan बताया।","['Patient', 'के', 'खून', 'में', 'sugar', 'का', 'level', 'बहुत', 'ज़्यादा', 'था', 'इसलिए', 'doctor', 'ने', 'उसे', 'type 2 diabetes', 'के', 'लिए', 'insulin', 'injection', 'और', 'strict', 'diet', 'plan', 'बताया', '।']","['O', 'O', 'O', 'O', 'B-CONDITION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CONDITION', 'O', 'O', 'B-MEDICATION', 'I-MEDICATION', 'O', 'O', 'B-PROCEDURE', 'I-PROCEDURE', 'O', 'O']"
"Patient ko तेज बुखार (high fever) aur सीने में दर्द (chest pain) tha, isliye doctor ne ECG aur Blood test kiya, phir unhe 5mg Paracetamol teen baar diye.","['Patient', 'ko', 'तेज', 'बुखार', '(high', 'fever)', 'aur', 'सीने', 'में', 'दर्द', '(chest', 'pain)', 'tha,', 'isliye', 'doctor', 'ne', 'ECG', 'aur', 'Blood', 'test', 'kiya,', 'phir', 'unhe', '5mg', 'Paracetamol', 'teen', 'baar', 'diye', '.']","['O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'O', 'B-TEST', 'O', 'B-TEST', 'I-TEST', 'O', 'O', 'O', 'B-DOSAGE', 'B-MEDICATION', 'B-DOSAGE', 'I-DOSAGE', 'O', 'O']"
Patient ke खांसी aur breathlessness ki wajah se doctor ne chest X-ray karwaya aur pneumonia ki diagnosis ki.,"['Patient', 'ke', 'खांसी', 'aur', 'breathlessness', 'ki', 'wajah', 'se', 'doctor', 'ne', 'chest', 'X-ray', 'karwaya', 'aur', 'pneumonia', 'ki', 'diagnosis', 'ki', '.']","['O', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROCEDURE', 'O', 'O', 'B-CONDITION', 'O', 'O', 'O', 'O']"
"Patient ko severe chest pain hai, aur usne ECG test karwaya hai jismein abnormalities dikhai di. Doctor ne Angioplasty karne ka faisla kiya hai.","['Patient', 'ko', 'severe', 'chest', 'pain', 'hai', 'aur', 'usne', 'ECG', 'test', 'karwaya', 'hai', 'jismein', 'abnormalities', 'dikhai', 'di', 'Doctor', 'ne', 'Angioplasty', 'karne', 'ka', 'faisla', 'kiya', 'hai']","['O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'B-TEST', 'I-TEST', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROCEDURE', 'O', 'O', 'O', 'O', 'O']"
"The patient presented with a severe headache (तेज़ सिर दर्द) and high fever, prompting an immediate CT scan which revealed a brain hemorrhage; the neurosurgeon recommended emergency surgery and prescribed 1000mg of Mannitol immediately.","['The', 'patient', 'presented', 'with', 'a', 'severe', 'headache', '(तेज़', 'सिर', 'दर्द)', 'and', 'high', 'fever', ',', 'prompting', 'an', 'immediate', 'CT', 'scan', 'which', 'revealed', 'a', 'brain', 'hemorrhage', ';', 'the', 'neurosurgeon', 'recommended', 'emergency', 'surgery', 'and', 'prescribed', '1000mg', 'of', 'Mannitol', 'immediately', '.']","['O', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'B-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'O', 'B-TEST', 'I-TEST', 'O', 'O', 'O', 'B-CONDITION', 'I-CONDITION', 'O', 'O', 'O', 'O', 'B-PROCEDURE', 'I-PROCEDURE', 'O', 'O', 'B-DOSAGE', 'O', 'B-MEDICATION', 'O', 'O']"
"Patient ko तेज बुखार (high fever) aur सीने में दर्द (chest pain) tha; doctor ne Blood test aur ECG karaya, phir 5mg Paracetamol diye.","['Patient', 'ko', 'तेज', 'बुखार', '(high', 'fever)', 'aur', 'सीने', 'में', 'दर्द', '(chest', 'pain)', 'tha', ';', 'doctor', 'ne', 'Blood', 'test', 'aur', 'ECG', 'karaya', ',', 'phir', '5mg', 'Paracetamol', 'diye', '.']","['O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'O', 'B-TEST', 'I-TEST', 'O', 'B-TEST', 'O', 'O', 'O', 'B-DOSAGE', 'B-MEDICATION', 'O', 'O']"
"Patient ke खून में sugar ka level bahut ज़्यादा hai, isliye doctor ne usko diabetes ke liye Insulin injection, 10 units subcutaneously, likha hai aur ek blood test bhi recommend kiya hai.","['Patient', 'ke', 'खून', 'में', 'sugar', 'ka', 'level', 'bahut', 'ज़्यादा', 'hai', 'इसलिए', 'doctor', 'ने', 'उसको', 'diabetes', 'के', 'लिए', 'Insulin', 'injection', '10 units', 'subcutaneously', 'लिखा', 'है', 'और', 'एक', 'blood', 'test', 'भी', 'recommend', 'किया', 'है', '.']","['O', 'O', 'O', 'O', 'B-CONDITION', 'O', 'I-CONDITION', 'O', 'I-CONDITION', 'O', 'O', 'O', 'O', 'O', 'B-CONDITION', 'O', 'O', 'B-MEDICATION', 'I-MEDICATION', 'B-DOSAGE', 'O', 'O', 'O', 'O', 'O', 'B-TEST', 'I-TEST', 'O', 'O', 'O', 'O', 'O']"
"Patient ko  तेज़ बुखार था,  उसके ब्लड टेस्ट में  high cholesterol  दिखाया गया, इसलिए doctor ने Lipitor 20mg  दवा लिखी।","['Patient', 'ko', 'तेज़', 'बुखार', 'था,', 'उसके', 'ब्लड', 'टेस्ट', 'में', 'high', 'cholesterol', 'दिखाया', 'गया,', 'इसलिए', 'doctor', 'ने', 'Lipitor', '20mg', 'दवा', 'लिखी।']","['O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'B-TEST', 'I-TEST', 'O', 'B-CONDITION', 'I-CONDITION', 'O', 'O', 'O', 'O', 'O', 'B-MEDICATION', 'B-DOSAGE', 'O', 'O']"
"Patient ko तेज बुखार (high fever) aur सीने में दर्द (chest pain) tha, isliye doctor ne immediate ECG aur blood test kiya, phir unhe 10mg Panadol diya.","['Patient', 'ko', 'तेज', 'बुखार', '(high', 'fever)', 'aur', 'सीने', 'में', 'दर्द', '(chest', 'pain)', 'tha,', 'isliye', 'doctor', 'ne', 'immediate', 'ECG', 'aur', 'blood', 'test', 'kiya,', 'phir', 'unhe', '10mg', 'Panadol', 'diya', '.']","['O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'O', 'O', 'B-TEST', 'O', 'B-TEST', 'I-TEST', 'O', 'O', 'O', 'B-DOSAGE', 'B-MEDICATION', 'O', 'O']"
"Patient ko तेज़ बुखार hai, aur usne blood test karaya hai jismein uske WBCs bahut zyada the. Doctor ne antibiotics B-MEDICATION prescribed kiye hai.","['Patient', 'ko', 'तेज़', 'बुखार', 'hai', 'aur', 'usne', 'blood', 'test', 'karaya', 'hai', 'jismein', 'uske', 'WBCs', 'bahut', 'zyada', 'the', 'Doctor', 'ne', 'antibiotics', 'prescribed', 'kiye', 'hai']","['O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'B-TEST', 'I-TEST', 'O', 'O', 'O', 'O', 'B-CONDITION', 'O', 'O', 'O', 'O', 'O', 'B-MEDICATION', 'O', 'O', 'O']"
"Patient ko तेज बुखार (high fever) aur सीने में दर्द (chest pain) hai.  Usko emergency mein  ECG aur Blood test kiya gaya tha, aur doctor ne prescribed किया 500mg Paracetamol हर 6 घंटे पे।","['Patient', 'ko', 'तेज', 'बुखार', '(high', 'fever)', 'aur', 'सीने', 'में', 'दर्द', '(chest', 'pain)', 'hai', 'Usko', 'emergency', 'mein', 'ECG', 'aur', 'Blood', 'test', 'kiya', 'gaya', 'tha', 'aur', 'doctor', 'ne', 'prescribed', 'किया', '500mg', 'Paracetamol', 'हर', '6', 'घंटे', 'पे', '।']","['O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'O', 'B-TEST', 'O', 'B-TEST', 'I-TEST', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DOSAGE', 'B-MEDICATION', 'O', 'B-DOSAGE', 'O', 'O', 'O']"
"Emergency में patient को chest pain की शिकायत थी, ECG किया गया जिसमे ST elevation दिखा,  फिर angioplasty की गई।","['Emergency', 'में', 'patient', 'को', 'chest pain', 'की', 'शिकायत', 'थी', 'ECG', 'किया', 'गया', 'जिसमे', 'ST elevation', 'दिखा', 'फिर', 'angioplasty', 'की', 'गई', '।']","['O', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'B-TEST', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'O', 'B-PROCEDURE', 'O', 'O', 'O']"
"Patient ko तेज़ बुखार tha, aur usne chest pain ki shikayat ki; doctor ne immediate ECG aur blood test karne ka order diya.","['Patient', 'ko', 'तेज़', 'बुखार', 'tha', 'aur', 'usne', 'chest', 'pain', 'ki', 'shikayat', 'ki', 'doctor', 'ne', 'immediate', 'ECG', 'aur', 'blood', 'test', 'karne', 'ka', 'order', 'diya']","['O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'O', 'O', 'O', 'B-TEST', 'O', 'B-TEST', 'I-TEST', 'O', 'O', 'O', 'O']"
"Patient ko तेज बुखार (high fever) aur सीने में दर्द (chest pain) ki shikayat thi, isliye doctor ne Blood test aur ECG karne ko kaha, aur 500mg Paracetamol  prescribed kiya.","['Patient', 'ko', 'तेज', 'बुखार', '(high', 'fever)', 'aur', 'सीने', 'में', 'दर्द', '(chest', 'pain)', 'ki', 'shikayat', 'thi,', 'isliye', 'doctor', 'ne', 'Blood', 'test', 'aur', 'ECG', 'karne', 'ko', 'kaha,', 'aur', '500mg', 'Paracetamol', 'prescribed', 'kiya', '.']","['O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'O', 'O', 'O', 'B-TEST', 'I-TEST', 'O', 'B-TEST', 'O', 'O', 'O', 'O', 'B-DOSAGE', 'B-MEDICATION', 'O', 'O', 'O']"
"Emergency में patient को  chest pain की शिकायत के साथ लाया गया, ECG किया गया, जिसमें ST elevation दिखा, फिर angioplasty की गई।","['Emergency', 'में', 'patient', 'को', 'chest pain', 'की', 'शिकायत', 'के', 'साथ', 'लाया', 'गया', ',', 'ECG', 'किया', 'गया', ',', 'जिसमें', 'ST elevation', 'दिखा', ',', 'फिर', 'angioplasty', 'की', 'गई', '।']","['O', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-TEST', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'B-PROCEDURE', 'O', 'O', 'O']"
"Patient ko तेज बुखार (high fever) aur सीने में दर्द (chest pain) ki shikayat thi, isliye doctor ne Blood test aur ECG karne ko kaha,  aur 500mg Paracetamol  prescribed kiya.","['Patient', 'ko', 'तेज', 'बुखार', '(high', 'fever)', 'aur', 'सीने', 'में', 'दर्द', '(chest', 'pain)', 'ki', 'shikayat', 'thi,', 'isliye', 'doctor', 'ne', 'Blood', 'test', 'aur', 'ECG', 'karne', 'ko', 'kaha,', 'aur', '500mg', 'Paracetamol', 'prescribed', 'kiya', '.']","['O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'O', 'O', 'O', 'B-TEST', 'I-TEST', 'O', 'B-TEST', 'O', 'O', 'O', 'O', 'B-DOSAGE', 'B-MEDICATION', 'O', 'O', 'O']"
"Patient के खून में sugar level बहुत ज़्यादा था, इसलिए doctor ने immediate insulin injection और ब्लड टेस्ट  prescribed किया।","['Patient', 'के', 'खून', 'में', 'sugar', 'level', 'बहुत', 'ज़्यादा', 'था', 'इसलिए', 'doctor', 'ने', 'immediate', 'insulin', 'injection', 'और', 'ब्लड', 'टेस्ट', 'prescribed', 'किया', '।']","['O', 'O', 'O', 'O', 'B-CONDITION', 'I-CONDITION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MEDICATION', 'B-PROCEDURE', 'O', 'B-TEST', 'I-TEST', 'O', 'O', 'O']"
"Patient ke blood pressure mein sudden drop tha, isliye doctor ne immediately ECG aur blood test kiya, aur usko emergency mein Angioplasty ki procedure karni padi.","['Patient', 'ke', 'blood', 'pressure', 'mein', 'sudden', 'drop', 'tha', 'isliye', 'doctor', 'ne', 'immediately', 'ECG', 'aur', 'blood', 'test', 'kiya', 'aur', 'usko', 'emergency', 'mein', 'Angioplasty', 'ki', 'procedure', 'karni', 'padi', '.']","['O', 'O', 'B-TEST', 'I-TEST', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'O', 'O', 'B-TEST', 'O', 'B-TEST', 'I-TEST', 'O', 'O', 'O', 'O', 'O', 'B-PROCEDURE', 'O', 'I-PROCEDURE', 'O', 'O', 'O']"
