text,tokens,ner_tags
The 65-year-old patient with severe ब्रेन हेमorrhage was immediately rushed to the emergency OT for an urgent डायलिसिस procedure.,"['The', '65-year-old', 'patient', 'with', 'severe', 'ब्रेन हेमorrhage', 'was', 'immediately', 'rushed', 'to', 'the', 'emergency', 'OT', 'for', 'an', 'urgent', 'डायलिसिस', 'procedure', '.']","['O', 'B-CONDITION', 'O', 'O', 'B-SYMPTOM', 'I-CONDITION', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROCEDURE', 'O', 'O', 'B-PROCEDURE', 'I-PROCEDURE', 'O', 'O']"
The patient with severe किडनी फेल (kidney failure) developed हृदय रोग (heart disease) after undergoing bypass surgery and was prescribed 100mg Aspirin twice daily.,"['The', 'patient', 'with', 'severe', 'किडनी फेल', 'किडनी फेल', 'developed', 'हृदय रोग', 'हृदय रोग', 'after', 'undergoing', 'bypass', 'surgery', 'and', 'was', 'prescribed', '100mg', 'Aspirin', 'twice', 'daily', '.']","['O', 'O', 'O', 'O', 'B-CONDITION', 'I-CONDITION', 'O', 'B-CONDITION', 'I-CONDITION', 'O', 'O', 'B-PROCEDURE', 'I-PROCEDURE', 'O', 'O', 'O', 'B-DOSAGE', 'B-MEDICATION', 'O', 'O', 'O']"
"The doctor ordered a chest X-ray for the patient showing symptoms of possible تेज़ बुखार, severe Chest pain, and shortness of breath after administering 0.5mg of Morphine. ","['The', 'doctor', 'ordered', 'a', 'chest', 'X-ray', 'for', 'the', 'patient', 'showing', 'symptoms', 'of', 'possible', 'तेज़', 'बुखार', 'severe', 'chest', 'pain', 'shortness', 'of', 'breath', 'after', 'administering', '0.5mg', 'of', 'Morphine', '.']","['O', 'O', 'O', 'O', 'O', 'B-TEST', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'O', 'O', 'B-DOSAGE', 'O', 'B-MEDICATION', 'O']"
Patient को emergency appendectomy के बाद 24 hours के लिए low-dose IV antibiotics दिए गए थे क्योंकि उसे severe पेट दर्द और तेज़ बुखार था।,"['Patient', 'को', 'emergency', 'appendectomy', 'के', 'बाद', '24 hours', 'के', 'लिए', 'low-dose', 'IV', 'antibiotics', 'दिए', 'गए', 'थे', 'क्योंकि', 'उसे', 'severe', 'पेट दर्द', 'और', 'तेज़', 'बुखार', 'था', '।']","['O', 'O', 'O', 'B-PROCEDURE', 'O', 'O', 'B-DOSAGE', 'O', 'O', 'O', 'O', 'B-MEDICATION', 'O', 'O', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'O', 'I-SYMPTOM', 'O', 'O']"
Patient ko तेज़ बुखार और सांस लेने में दिक्कत के कारण डॉक्टर ने इंटेंसिव केयर यूनिट में भर्ती कराया जिसने बाद में Angioplasty की सलाह दी गई जिसके बाद हृदय की मांसपेशियों में कमजोरी के कारण नायज़ी पैंसुलर इन्सुलिन की 10 IU खुराक दी गई।,"['Patient', 'को', 'तेज़', 'बुखार', 'और', 'सांस', 'लेने', 'में', 'दिक्कत', 'के', 'कारण', 'डॉक्टर', 'ने', 'इंटेंसिव', 'केयर', 'यूनिट', 'में', 'भरती', 'कराया', 'जिसने', 'बाद', 'में', 'Angioplasty', 'की', 'सलाह', 'दी', 'गई', 'जिसके', 'बाद', 'हृदय', 'की', 'मांसपेशियों', 'में', 'कमजोरी', 'के', 'कारण', 'नायज़ी', 'पैंसुलर', 'इन्सुलिन', 'की', '10', 'IU', 'खुराक', 'दी', 'गई']","['O', 'O', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'O', 'B-CONDITION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROCEDURE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'O', 'B-MEDICATION', 'O', 'B-DOSAGE', 'O', 'O', 'O', 'O']"
The emergency room doctor performed an emergency angioplasty procedure on Sunday morning after the patient experienced severe chest pain and high blood pressure.,"['The', 'emergency', 'room', 'doctor', 'performed', 'an', 'emergency', 'angioplasty', 'procedure', 'on', 'Sunday', 'morning', 'after', 'the', 'patient', 'experienced', 'severe', 'chest', 'pain', 'and', 'high', 'blood', 'pressure', '.']","['O', 'B-PROCEDURE', 'O', 'O', 'O', 'O', 'B-PROCEDURE', 'I-PROCEDURE', 'I-PROCEDURE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'I-SYMPTOM', 'O']"
Emergency room doctors performed an urgent Cardiac Catheterization procedure on a patient with severe chest pain and high fever of 103°C after a few minutes of severe palpitations.,"['Emergency', 'room', 'doctors', 'performed', 'an', 'urgent', 'Cardiac', 'Catheterization', 'procedure', 'on', 'a', 'patient', 'with', 'severe', 'chest', 'pain', 'and', 'high', 'fever', 'of', '103', '°C', 'after', 'a', 'few', 'minutes', 'of', 'severe', 'palpitations', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROCEDURE', 'I-PROCEDURE', 'O', 'O', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'O', 'B-SYMPTOM', 'O', 'B-TEST', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'O']"
"डॉक्टर ने मरीज़ को अस्पताल में भर्ती करने की सिफारिश की क्योंकि उसे सांस फूलने और तेज़ बुखार के साथ तीव्र संक्रमण था। जांच में पता चला कि मरीज़ को दिल के दौरे का इतिहास है, और डॉक्टर ने निमसॉलिड (Nimsolid) और 0.5mg इवाबामेद (Ivabamid) नामक मधुमेह के लिए दवाएं लिख दीं।","['डॉक्टर', 'ने', 'मरीज़', 'को', 'अस्पताल', 'में', 'भर्ती', 'करने', 'की', 'सिफारिश', 'की', 'क्योंकि', 'उसे', 'सांस', 'फूलने', 'और', 'तेज़', 'बुखार', 'के', 'साथ', 'तीव्र', 'संक्रमण', 'था', 'जांच', 'में', 'पता', 'चला', 'कि', 'मरीज़', 'को', 'दिल', 'के', 'दौरे', 'का', 'इतिहास', 'है', 'और', 'डॉक्टर', 'ने', 'निमसॉलिड', 'और', '0.5mg', 'इवाबामेद', 'नामक', 'मधुमेह', 'के', 'लिए', 'दवाएं', 'लिख', 'दी', '।']","['O', 'O', 'O', 'O', 'B-PROCEDURE', 'O', 'B-PROCEDURE', 'O', 'O', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'B-CONDITION', 'O', 'B-TEST', 'O', 'O', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'B-CONDITION', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MEDICATION', 'O', 'B-DOSAGE', 'B-MEDICATION', 'O', 'B-CONDITION', 'O', 'O', 'B-MEDICATION', 'O', 'O', 'O']"
"एक 35 वर्षीय महिला को दिल के दौरे से पहले Angioplasty की सलाह दी गई थी, जिसमें Cardiac Catheterization और Cardiac MRI टेस्ट की जांच की गई थी।","['एक', '35', 'वर्षीय', 'महिला', 'को', 'दिल', 'के', 'दौरे', 'से', 'पहले', 'Angioplasty', 'की', 'सलाह', 'दी', 'गई', 'थी', 'जिसमें', 'Cardiac', 'Catheterization', 'और', 'Cardiac', 'MRI', 'टेस्ट', 'की', 'जांच', 'की', 'गई', 'थी']","['O', 'B-AGE', 'O', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'O', 'B-PROCEDURE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROCEDURE', 'O', 'O', 'B-TEST', 'I-TEST', 'O', 'O', 'O', 'O', 'O']"
The emergency room doctor ordered an urgent X-ray and administered 1mg/kg Morphine for the patient experiencing severe chest pain and तेज़ बुखार.,"['The', 'emergency', 'room', 'doctor', 'ordered', 'an', 'urgent', 'X-ray', 'and', 'administered', '1mg/kg', 'Morphine', 'for', 'the', 'patient', 'experiencing', 'severe', 'chest', 'pain', 'and', 'तेज़', 'बुखार']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROCEDURE', 'O', 'O', 'B-DOSAGE', 'B-MEDICATION', 'O', 'O', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'O', 'B-SYMPTOM']"
उसे Cardiac Arrest के बाद कार्डियोसर्जन ने Angioplasty के बाद Oxygen सपोर्ट के साथ ही ICU में भर्ती किया।,"['उसे', 'Cardiac', 'Arrest', 'के', 'बाद', 'कार्डियोसर्जन', 'ने', 'Angioplasty', 'के', 'बाद', 'Oxygen', 'सपोर्ट', 'के', 'साथ', 'ही', 'ICU', 'में', 'भरती', 'किया', '।']","['O', 'B-CONDITION', 'I-CONDITION', 'O', 'O', 'O', 'O', 'B-PROCEDURE', 'O', 'O', 'B-MEDICATION', 'I-MEDICATION', 'O', 'O', 'O', 'B-PROCEDURE', 'O', 'O', 'O', 'O']"
Emergency was triggered as the patient with severe दिल का दौरा से मृत्यु had an Allergen reaction to Penicillin during Angioplasty procedure and required immediate blood transfusion.,"['Emergency', 'was', 'triggered', 'as', 'the', 'patient', 'with', 'severe', 'दिल का दौरा से मृत्यु', 'had', 'an', 'Allergen', 'reaction', 'to', 'Penicillin', 'during', 'Angioplasty', 'procedure', 'and', 'required', 'immediate', 'blood', 'transfusion', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CONDITION', 'O', 'O', 'B-ALLERGEN', 'O', 'O', 'I-ALLERGEN', 'O', 'B-PROCEDURE', 'I-PROCEDURE', 'O', 'O', 'O', 'O', 'O', 'O']"
"कैंसर के शुरुआती चरण में इलाज के लिए पेशेंटर को कीमोथेरेपी और लेजर थेरेपी का प्रशासन किया गया था, जो कैंसर के कारण अन्य स्थितियों जैसे अनिद्रा को दूर करने की संभावना को मिलाया जाता है।","['कैंसर', 'के', 'शुरुआती', 'चरण', 'में', 'इलाज', 'के', 'लिए', 'पेशेंटर', 'को', 'कीमोथेरेपी', 'और', 'लेजर', 'थेरेपी', 'का', 'प्रशाधन', 'किया', 'गया', 'था', 'जो', 'कैंसर', 'के', 'कारण', 'अन्य', 'स्थितियों', 'जैसे', 'अनिद्रा', 'को', 'दूर', 'करने', 'की', 'संभावना', 'को', 'मिलाया', 'जाता', 'है', '।']","['B-CONDITION', 'O', 'O', 'O', 'O', 'B-PROCEDURE', 'O', 'O', 'B-CONDITION', 'O', 'B-MEDICATION', 'O', 'O', 'B-PROCEDURE', 'O', 'O', 'O', 'O', 'O', 'O', 'I-CONDITION', 'O', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"The patient with severe टीबी (TB) was undergoing an emergency कार्डियोरेसुसिशयाटन (cardiorenal transplantation) procedure after developing cardiac arrest and severe हृदय रोग (heart disease) symptoms, including तेज़ बुखार (high fever) and सांस की तकलीफ (shortness of breath), which triggered a स्पाइनल टेप (spinal tap) and electroencephalogram (EEG) tests.","['The', 'patient', 'with', 'severe', 'टीबी', 'was', 'undergoing', 'an', 'emergency', 'कार्डियोरेसुसिशयाटन', 'procedure', 'after', 'developing', 'cardiac', 'arrest', 'and', 'severe', 'हृदय रोग', 'symptoms', 'including', 'तेज़ बुखार', 'and', 'सांस की तकलीफ', 'which', 'triggered', 'a', 'स्पाइनल टेप', 'and', 'electroencephalogram', '(EEG', 'tests', '।']","['O', 'O', 'O', 'O', 'B-CONDITION', 'O', 'O', 'O', 'O', 'B-PROCEDURE', 'I-PROCEDURE', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'O', 'B-CONDITION', 'O', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'B-TEST', 'O', 'O', 'B-TEST', 'I-TEST', 'O']"
The patient with स्ट्रोक के लक्षण was immediately taken to the ER for an emergency angioplasty after showing severe वेंट्रिकल फाईब्रिलेशन on the ECG.,"['The', 'patient', 'with', 'स्ट्रोक', 'के', 'लक्षण', 'was', 'immediately', 'taken', 'to', 'the', 'ER', 'for', 'an', 'emergency', 'angioplasty', 'after', 'showing', 'severe', 'वेंट्रिकल', 'फाईब्रिलेशन', 'on', 'the', 'ECG', '.""']","['O', 'O', 'O', 'B-CONDITION', 'O', 'I-CONDITION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROCEDURE', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'B-TEST', 'O']"
Dr. जोशी ने किडनी का फेल होने के बाद ट्रांसप्लांट सर्जरी (Transplant Surgery) की सलाह दी जहाँ मरीज़ को एंटीबायोटिक्स (Ceftriaxone) और immunosuppression दवाएं दी गईं।,"['Dr.', 'जोशी', 'ने', 'किडनी', 'का', 'फेल', 'होने', 'के', 'बाद', 'ट्रांसप्लांट', 'सर्जरी', 'की', 'सलाह', 'दी', 'जहाँ', 'मरीज़', 'को', 'एंटीबायोटिक्स', 'Ceftriaxone', 'और', 'immunosuppression', 'दवाएं', 'दी', 'गईं', '।']","['O', 'O', 'O', 'B-CONDITION', 'O', 'O', 'O', 'O', 'O', 'B-PROCEDURE', 'I-PROCEDURE', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MEDICATION', 'I-MEDICATION', 'O', 'B-MEDICATION', 'I-MEDICATION', 'O', 'O', 'O']"
"The patient was immediately rushed to the ICU after experiencing severe chest pain and shortness of breath, which led to a diagnosis of acute myocardial infarction, and was administered 300mg Aspirin and 150mg Metoprolol.","['The', 'patient', 'was', 'immediately', 'rushed', 'to', 'the', 'ICU', 'after', 'experiencing', 'severe', 'chest', 'pain', 'and', 'shortness', 'of', 'breath', 'which', 'led', 'to', 'a', 'diagnosis', 'of', 'acute', 'myocardial', 'infarction', 'and', 'was', 'administered', '300mg', 'Aspirin', 'and', '150mg', 'Metoprolol', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROCEDURE', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CONDITION', 'O', 'O', 'O', 'B-DOSAGE', 'B-MEDICATION', 'O', 'B-DOSAGE', 'B-MEDICATION', 'O']"
Patient ko तेज़ बुखार और सीने में दर्द के लिए डॉक्टर ने कोरोनरी एंजियोग्राफी की सलाह दी और हेपरिन नामक दवा देने का निर्देश दिया।,"['Patient', 'को', 'तेज़', 'बुखार', 'और', 'सीने', 'में', 'दर्द', 'के', 'लिए', 'डॉक्टर', 'ने', 'कोरोनरी', 'एंजियोग्राफी', 'की', 'सलाह', 'दी', 'और', 'हेपरिन', 'नामक', 'दवा', 'देने', 'का', 'निर्देश', 'दिया', '।']","['O', 'O', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'O', 'O', 'B-PROCEDURE', 'O', 'O', 'O', 'O', 'B-MEDICATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
The doctor ordered an emergency Angioplasty procedure for the patient with a severe heart attack (हृदयाघात) after an abnormal ECG report and high potassium levels.,"['The', 'doctor', 'ordered', 'an', 'emergency', 'Angioplasty', 'procedure', 'for', 'the', 'patient', 'with', 'a', 'severe', 'heart attack', 'हृदयाघात', 'after', 'an', 'abnormal', 'ECG', 'report', 'and', 'high', 'potassium', 'levels', '.']","['O', 'O', 'O', 'O', 'O', 'B-PROCEDURE', 'I-PROCEDURE', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CONDITION', 'I-CONDITION', 'O', 'O', 'O', 'B-TEST', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'O']"
"The patient with हृदय रोग was rushed to the emergency room after complaining of chest pain, shortness of breath, and severe सिरदर्द. The doctor immediately ordered an ECG, blood test, and CT scan to diagnose the underlying condition, which was later confirmed as a blood clot in the coronary artery. The patient was immediately administered 150mg of Warfarin and was advised to take 81mg of Aspirin twice daily.","['The', 'patient', 'with', 'हृदय रोग', 'was', 'rushed', 'to', 'the', 'emergency', 'room', 'after', 'complaining', 'of', 'chest', 'pain', ',', 'shortness', 'of', 'breath', ',', 'and', 'severe', 'सिरदर्द', '.', 'The', 'doctor', 'immediately', 'ordered', 'an', 'ECG', ',', 'blood', 'test', ',', 'and', 'CT', 'scan', 'to', 'diagnose', 'the', 'underlying', 'condition', ',', 'which', 'was', 'later', 'confirmed', 'as', 'a', 'blood', 'clot', 'in', 'the', 'coronary', 'artery', 'The', 'patient', 'was', 'immediately', 'administered', '150mg', 'of', 'Warfarin', ',', 'and', 'was', 'advised', 'to', 'take', '81mg', 'of', 'Aspirin', 'twice', 'daily', '.']","['O', 'O', 'O', 'B-CONDITION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'O', 'O', 'O', 'B-TEST', 'O', 'O', 'B-TEST', 'O', 'O', 'O', 'B-TEST', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DOSAGE', 'O', 'B-MEDICATION', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DOSAGE', 'O', 'B-MEDICATION', 'O', 'O', 'O']"
"During the cardiac arrest, doctors administered 200mg Adrenaline through an ICD implant after detecting elevated Troponin T levels, and also administered oxygen through a face mask due to severe respiratory distress.","['During', 'the', 'cardiac', 'arrest', ',', 'doctors', 'administered', '200mg', 'Adrenaline', 'through', 'an', 'ICD', 'implant', 'after', 'detecting', 'elevated', 'Troponin', 'T', 'levels', ',', 'and', 'also', 'administered', 'oxygen', 'through', 'a', 'face', 'mask', 'due', 'to', 'severe', 'respiratory', 'distress', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DOSAGE', 'B-MEDICATION', 'O', 'O', 'B-PROCEDURE', 'I-PROCEDURE', 'O', 'O', 'O', 'B-TEST', 'B-TEST', 'I-TEST', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O']"
"The doctor ordered an ECG and blood test for the patient with severe chest pain and high fever after a car accident, and prescribed 4mg Morphine for pain relief and 125mg Aspirin for antiplatelet therapy.","['The', 'doctor', 'ordered', 'an', 'ECG', 'and', 'blood', 'test', 'for', 'the', 'patient', 'with', 'severe', 'chest', 'pain', 'and', 'high', 'fever', 'after', 'a', 'car', 'accident', ',', 'and', 'prescribed', '4mg', 'Morphine', 'for', 'pain', 'relief', 'and', '125mg', 'Aspirin', 'for', 'antiplatelet', 'therapy', '.']","['O', 'O', 'O', 'O', 'B-TEST', 'O', 'B-TEST', 'I-TEST', 'O', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'B-PROCEDURE', 'O', 'O', 'O', 'B-DOSAGE', 'B-MEDICATION', 'O', 'B-SYMPTOM', 'O', 'O', 'B-DOSAGE', 'B-MEDICATION', 'O', 'O', 'B-PROCEDURE', 'O']"
Doctor ने patient को immediate blood transfusion के लिए कहा क्योंकि वे severe Chest pain और तेज़ बुखार से पीड़ित हैं।,"['Doctor', 'ने', 'patient', 'को', 'immediate', 'blood', 'transfusion', 'के', 'लिए', 'कहा', 'क्योंकि', 'वे', 'severe', 'Chest', 'pain', 'और', 'तेज़', 'बुखार', 'से', 'पीड़ित', 'हैं', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-PROCEDURE', 'O', 'O', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'O']"
