text,tokens,ner_tags
"शिशु में severe pneumonia का पता चला और DR. कुमार ने 10mg कोर्स की सलाह दी, इसके बाद X-ray पर सूजन का पता चला था।","['शिशु', 'में', 'severe', 'pneumonia', 'का', 'पता', 'चला', 'और', 'DR.', 'कुमार', 'ने', '10mg', 'कोर्स', 'की', 'सलाह', 'दी', 'इस', 'के', 'बाद', 'X-ray', 'पर', 'सूजन', 'का', 'पता', 'चला', 'था', '।']","['O', 'O', 'O', 'B-CONDITION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DOSAGE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-TEST', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'O', 'O']"
The emergency room doctor administered 2 units of packed RBCs to the patient with severe hematemesis and ordered an urgent CT scan.,"['The', 'emergency', 'room', 'doctor', 'administered', '2', 'units', 'of', 'packed', 'RBCs', 'to', 'the', 'patient', 'with', 'severe', 'hematemesis', 'and', 'ordered', 'an', 'urgent', 'CT', 'scan', '.']","['O', 'B-CONDITION', 'O', 'O', 'O', 'B-DOSAGE', 'O', 'O', 'O', 'B-MEDICATION', 'O', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'O', 'B-TEST', 'O', 'O']"
"Angioplasty was performed on 55-year-old patient after a severe Blocked coronary artery and high blood pressure were diagnosed following an abnormal Electrocardiogram (ECG), Lipid Profile, and Chest X-ray.","['Angioplasty', 'was', 'performed', 'on', '55-year-old', 'patient', 'after', 'a', 'severe', 'Blocked', 'coronary', 'artery', 'and', 'high', 'blood', 'pressure', 'were', 'diagnosed', 'following', 'an', 'abnormal', 'ECG', ',', 'Lipid', 'Profile', ',', 'and', 'Chest', 'X-ray', '.']","['B-PROCEDURE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CONDITION', 'O', 'O', 'O', 'O', 'O', 'I-CONDITION', 'O', 'O', 'O', 'O', 'O', 'B-TEST', 'O', 'O', 'B-TEST', 'O', 'O', 'O', 'B-TEST', 'O']"
The 36-year-old patient with a known history of गुर्दे की विफलता (renal failure) was rushed to the ICU after experiencing severe कंपकंपी (chills) and बेचैनी (restlessness) due to a positive blood culture showing antibiotic-resistant MRSA.,"['The', '36-year-old', 'patient', 'with', 'a', 'known', 'history', 'of', 'गुर्दे की विफलता', 'was', 'rushed', 'to', 'the', 'ICU', 'after', 'experiencing', 'severe', 'कंपकंपी', 'and', 'बेचैनी', 'due', 'to', 'a', 'positive', 'blood', 'culture', 'showing', 'antibiotic-resistant', 'MRSA', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CONDITION', 'O', 'O', 'O', 'O', 'B-PROCEDURE', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-TEST', 'O']"
Dr. प्रसाद ने मरीज़ को 20mg of Morphine IV भेजा जिसने Cardiac arrest के बाद कोमा में चला गया और उसे लगातार Oxygen therapy और सांस लेने में मदद के लिए बीपी का इस्तेमाल किया गया।,"['Dr.', 'प्रसाद', 'ने', 'मरीज़', 'को', '20mg', 'of', 'Morphine', 'IV', 'भेजा', 'जिसने', 'Cardiac', 'arrest', 'के', 'बाद', 'कोमा', 'में', 'चला', 'गया', 'और', 'उसे', 'लगातार', 'Oxygen', 'therapy', 'और', 'सांस', 'लेने', 'में', 'मदद', 'के', 'लिए', 'बीपी', 'का', 'इस्तेमाल', 'किया', 'गया', '।']","['O', 'O', 'O', 'O', 'O', 'B-DOSAGE', 'O', 'B-MEDICATION', 'O', 'O', 'O', 'B-CONDITION', 'I-CONDITION', 'O', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MEDICATION', 'I-MEDICATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PARADIGM', 'O', 'O', 'O', 'O', 'O']"
"Patient ko तेज़ सिर दर्द था, इसलिए डॉक्टर ने MRI और CT स्कैन के बाद एंटीबायोटिक्स और पैरासिटामोल की उच्च खुराक दी।","['Patient', 'को', 'तेज़', 'सिर', 'दर्द', 'था', 'इसलिए', 'डॉक्टर', 'ने', 'MRI', 'और', 'CT', 'स्कैन', 'के', 'बाद', 'एंटीबायोटिक्स', 'और', 'पैरासिटामोल', 'की', 'उच्च', 'खुराक', 'दी।']","['O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'O', 'B-TEST', 'O', 'B-TEST', 'I-TEST', 'O', 'O', 'B-MEDICATION', 'O', 'B-MEDICATION', 'O', 'O', 'B-DOSAGE', 'O']"
"The emergency department treated the 30-year-old woman with severe दिल का दौरा and high blood pressure after a CT scan revealed an ischemic stroke, administering 0.5mg of Tissue Plasminogen Activator (tPA) within 4 hours of symptom onset.","['The', 'emergency', 'department', 'treated', 'the', '30-year-old', 'woman', 'with', 'severe', 'दिल का दौरा', 'and', 'high', 'blood', 'pressure', 'after', 'a', 'CT', 'scan', 'revealed', 'an', 'ischemic', 'stroke', 'administering', '0.5mg', 'of', 'Tissue', 'Plasminogen', 'Activator', '(tPA)', 'within', '4', 'hours', 'of', 'symptom', 'onset', '.']","['O', 'B-CONDITION', 'O', 'O', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'O', 'O', 'O', 'B-TEST', 'O', 'O', 'O', 'O', 'B-TEST', 'O', 'B-DOSAGE', 'O', 'O', 'O', 'B-MEDICATION', 'I-MEDICATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
The doctor ordered urgent जीपी (GP) referral and blood tests (ब्लड टेस्ट) after the patient complained of severe頭痛 (headache) and high fever.,"['The', 'doctor', 'ordered', 'urgent', 'जीपी', '(GP)', 'referral', 'and', 'blood', 'tests', '(ब्लड टेस्ट)', 'after', 'the', 'patient', 'complained', 'of', 'severe', '頭痛', '(headache)', 'and', 'high', 'fever']","['O', 'O', 'O', 'O', 'B-PROCEDURE', 'I-PROCEDURE', 'O', 'O', 'O', 'O', 'B-TEST', 'O', 'O', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O']"
"During the emergency surgery, the patient was administered 2 units of packed red blood cells due to severe internal bleeding, which was caused by a ruptured abdominal aortic aneurysm.","['During', 'the', 'emergency', 'surgery', ',', 'the', 'patient', 'was', 'administered', '2', 'units', 'of', 'packed', 'red', 'blood', 'cells', 'due', 'to', 'severe', 'internal', 'bleeding', ',', 'which', 'was', 'caused', 'by', 'a', 'ruptured', 'abdominal', 'aortic', 'aneurysm']","['O', 'O', 'O', 'B-PROCEDURE', 'O', 'O', 'O', 'O', 'O', 'B-DOSAGE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CONDITION']"
"The patient was immediately rushed to the emergency room for a cardiac arrest due to a severe हृदय रोग, and was administered 5mg of Epinephrine via intravenous injection.","['The', 'patient', 'was', 'immediately', 'rushed', 'to', 'the', 'emergency', 'room', 'for', 'a', 'cardiac', 'arrest', 'due', 'to', 'a', 'severe', 'हृदय रोग', 'and', 'was', 'administered', '5mg', 'of', 'Epinephrine', 'via', 'intravenous', 'injection', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CONDITION', 'O', 'O', 'O', 'B-DOSAGE', 'O', 'B-MEDICATION', 'O', 'O', 'O', 'O']"
Doctor ने मरीज़ को तेज़ बुखार और सांस फूलने के लक्षणों के लिए ब्रायंटिक्स टैबलेट 1 ग्राम दो बार दिया और सलाह दी कि वह ईसीजी की जाँच करवाएं।,"['Doctor', 'ने', 'मरीज़', 'को', 'तेज़', 'बुखार', 'और', 'सांस', 'फूलने', 'के', 'लक्षणों', 'के', 'लिए', 'ब्रायंटिक्स', 'टैबलेट', '1', 'ग्राम', 'दो', 'बार', 'दिया', 'और', 'सलाह', 'दी', 'कि', 'वह', 'ईसीजी', 'की', 'जाँच', 'करवाएं', '।']","['O', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'O', 'B-MEDICATION', 'O', 'B-DOSAGE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-TEST', 'O', 'O', 'O', 'O']"
The patient was immediately hospitalised and administered 200mg Oxygen via Nasal Cannula after showing severe respiratory distress and high fever symptoms.,"['The', 'patient', 'was', 'immediately', 'hospitalised', 'and', 'administered', '200mg', 'Oxygen', 'via', 'Nasal', 'Cannula', 'after', 'showing', 'severe', 'respiratory', 'distress', 'and', 'high', 'fever', 'symptoms']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DOSAGE', 'B-MEDICATION', 'O', 'O', 'B-PROCEDURE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM']"
"मरीज़ को ज़ीटा प्लांटिवा संक्रमण के लिए एंटीबायोटिक दवा सिरपोमायसिन (250mg) दी गई, लेकिन उसे देरी से आने वाली ब्लड प्रेशर की समस्या (ब्लड प्रेशर 180/100 mmHg) के कारण डॉक्टर ने उसे कार्डियक एंजियोप्लास्टी की सलाह दी।","['मरीज़', 'को', 'ज़ीटा', 'प्लांटिवा', 'संक्रमण', 'के', 'लिए', 'एंटीबायोटिक', 'दवा', 'सिरपोमायसिन', '(', '250mg', ')', 'दी', 'गई', 'लेकिन', 'उसे', 'देरी', 'से', 'आने', 'वाली', 'ब्लड', 'प्रेशर', 'की', 'समस्या', '(', 'ब्लड', 'प्रेशर', '180/100', 'mmHg', ')', 'के', 'कारण', 'डॉक्टर', 'ने', 'उसे', 'कार्डियक', 'एंजियोप्लास्टी', 'की', 'सलाह', 'दी', '।']","['O', 'O', 'B-CONDITION', 'I-CONDITION', 'I-CONDITION', 'O', 'O', 'B-MEDICATION', 'O', 'I-MEDICATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'B-DOSAGE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROCEDURE', 'I-PROCEDURE', 'O', 'O', 'O', 'O']"
"The patient को तेज़ सिर दर्द और बुखार था, इसलिए डॉक्टर ने एक्स-रे और ब्लड टेस्ट की सलाह दी और उसे इबुप्रोफेन 400mg या Dolo-650 का पर्चा दिया।","['The', 'patient', 'को', 'तेज़', 'सिर', 'दर्द', 'और', 'बुखार', 'था', 'इसलिए', 'डॉक्टर', 'ने', 'एक्स-रे', 'और', 'ब्लड', 'टेस्ट', 'की', 'सलाह', 'दी', 'और', 'उसे', 'इबुप्रोफेन', '400mg', 'या', 'Dolo-650', 'का', 'पर्चा', 'दिया', '।']","['O', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'O', 'B-TEST', 'O', 'B-TEST', 'I-TEST', 'O', 'O', 'O', 'O', 'O', 'B-MEDICATION', 'B-DOSAGE', 'O', 'B-MEDICATION', 'O', 'O', 'O', 'O']"
The emergency team conducted a rapid test and administered 200mL of IV fluids to the patient suffering from severe allergic reactions after a bee sting.,"['The', 'emergency', 'team', 'conducted', 'a', 'rapid', 'test', 'and', 'administered', '200mL', 'of', 'IV', 'fluids', 'to', 'the', 'patient', 'suffering', 'from', 'severe', 'allergic', 'reactions', 'after', 'a', 'bee', 'sting', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-TEST', 'O', 'O', 'B-DOSAGE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ALLERGEN', 'O', 'O', 'O', 'B-SYMPTOM', 'O']"
The patient underwent emergency surgery for acute pancreatitis after experiencing severe abdominal pain and a high viral load due to HBV infection.,"['The', 'patient', 'underwent', 'emergency', 'surgery', 'for', 'acute', 'pancreatitis', 'after', 'experiencing', 'severe', 'abdominal', 'pain', 'and', 'a', 'high', 'viral', 'load', 'due', 'to', 'HBV', 'infection', '.']","['O', 'O', 'O', 'B-CONDITION', 'B-PROCEDURE', 'O', 'B-CONDITION', 'I-CONDITION', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'O', 'B-TEST', 'O', 'O', 'B-CONDITION', 'I-CONDITION', 'O']"
The patient को severe बुखार and सांस फूलने के कारण ICU में भर्ती कराया गया और Cardiopulmonary Resuscitation किया गया था क्योंकि उसकी ORS solution की डिग्री 102° C थी।,"['The', 'patient', 'को', 'severe', 'बुखार', 'and', 'सांस', 'फूलने', 'के', 'कारण', 'ICU', 'में', 'भरती', 'कराया', 'गया', 'और', 'Cardiopulmonary', 'Resuscitation', 'किया', 'गया', 'था', 'क्योंकि', 'उसकी', 'ORS', 'solution', 'की', 'डिग्री', '102°', 'C', 'थी', '।']","['O', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'O', 'B-PROCEDURE', 'O', 'O', 'B-TEST', 'O', 'O', 'O', 'O', 'O', 'B-PROCEDURE', 'I-PROCEDURE', 'O', 'O', 'O', 'O', 'O', 'B-MEDICATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
The emergency room physician diagnosed cardiac arrest due to severe cholesterol deposits ( HDL 20mg/dL ) found during the abnormal ECG report and administered 2mg adrenaline after patient's high blood pressure and severe chest pain.,"['The', 'emergency', 'room', 'physician', 'diagnosed', 'cardiac', 'arrest', 'due', 'to', 'severe', 'cholesterol', 'deposits', '(', 'HDL', '20mg/dL', ')', 'found', 'during', 'the', 'abnormal', 'ECG', 'report', 'and', 'administered', '2mg', 'adrenaline', 'after', ""patient's"", 'high', 'blood', 'pressure', 'and', 'severe', 'chest', 'pain', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-CONDITION', 'O', 'O', 'O', 'O', 'O', 'O', 'B-TEST', 'B-DOSAGE', 'O', 'O', 'O', 'O', 'O', 'B-TEST', 'O', 'O', 'O', 'B-DOSAGE', 'B-MEDICATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'O']"
"The emergency ward doctor performed a cardiac arrest procedure on the patient who had been experiencing severe chest pain,  shortness of breath, and had tested positive for COVID-19.","['The', 'emergency', 'ward', 'doctor', 'performed', 'a', 'cardiac', 'arrest', 'procedure', 'on', 'the', 'patient', 'who', 'had', 'been', 'experiencing', 'severe', 'chest', 'pain', 'and', 'had', 'tested', 'positive', 'for', 'COVID-19', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROCEDURE', 'I-PROCEDURE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'O', 'O', 'B-TEST', 'O']"
"दिल का दौरा पड़ने के बाद, डॉक्टर ने मरीज़ को Angioplasty से गुजरना पड़ा और उन्हें एंटीकोआगुलंट डाइट्स के लिए 100 mg Aspirin और 75 mg Clopidogrel दिए गए।","['दिल', 'का', 'दौरा', 'पड़ने', 'के', 'बाद', 'डॉक्टर', 'ने', 'मरीज़', 'को', 'Angioplasty', 'से', 'गुजरना', 'पड़ा', 'और', 'उन्हें', 'एंटीकोआगुलंट', 'डाइट्स', 'के', 'लिए', '100 mg', 'Aspirin', 'और', '75 mg', 'Clopidogrel', 'दिए', 'गए', '।']","['O', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROCEDURE', 'O', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'B-TEST', 'O', 'O', 'B-DOSAGE', 'B-MEDICATION', 'O', 'B-DOSAGE', 'B-MEDICATION', 'O', 'O', 'O']"
"The emergency department treated a 35-year-old patient for severe cardiac arrest after a sudden onset of तेज़ बुखार and chest pain, administered 200mg Epinephrine and 10mg Atropine, and performed an urgent X-ray to diagnose hyperkalemia.","['The', 'emergency', 'department', 'treated', 'a', '35-year-old', 'patient', 'for', 'severe', 'cardiac', 'arrest', 'after', 'a', 'sudden', 'onset', 'of', 'तेज़', 'बुखार', 'and', 'chest', 'pain', 'administered', '200mg', 'Epinephrine', 'and', '10mg', 'Atropine', 'and', 'performed', 'an', 'urgent', 'X-ray', 'to', 'diagnose', 'hyperkalemia', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CONDITION', 'O', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'B-SYMPTOM', 'O', 'B-DOSAGE', 'B-MEDICATION', 'O', 'B-DOSAGE', 'B-MEDICATION', 'O', 'O', 'O', 'O', 'B-TEST', 'O', 'O', 'B-CONDITION', 'O']"
"मरीज़ को Cardiac arrest में था जो एक दैनिक कार्य के बाद ऑक्सीजन की कमी और तेज़ सिर दर्द से शुरू हुआ था। डॉक्टर्स ने एंजियोप्लास्टी ऑपरेशन निम्न से किया: बाईपास सर्जरी, Cardiac arrest के लिए एंटीबायोटिक्स देने की सिफारिश की।","['मरीज़', 'को', 'Cardiac', 'arrest', 'में', 'था', 'जो', 'एक', 'दैनिक', 'कार्य', 'के', 'बाद', 'ऑक्सीजन', 'की', 'कमी', 'और', 'तेज़', 'सिर', 'दर्द', 'से', 'शुरू', 'हुआ', 'था', 'डॉक्टर्स', 'ने', 'एंजियोप्लास्टी', 'ऑपरेशन', 'निम्न', 'से', 'किया:', 'बाईपास', 'सर्जरी', 'के', 'लिए', 'एंटीबायोटिक्स', 'देने', 'की', 'सिफारिश', 'की', '।']","['O', 'O', 'B-CONDITION', 'I-CONDITION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'I-SYMPTOM', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROCEDURE', 'I-PROCEDURE', 'O', 'O', 'O', 'B-PROCEDURE', 'I-PROCEDURE', 'O', 'O', 'B-MEDICATION', 'O', 'O', 'O', 'O', 'O']"
"The patient, who had एनीमिया (B-CONDITION), was admitted to ICU after experiencing severe chest pain (B-SYMPTOM) and was administered 1 unit of packed RBCs, followed by a cardiac catheterization (B-PROCEDURE) to clear the blocked artery.","['The', 'patient', 'who', 'had', 'एनीमिया', 'was', 'admitted', 'to', 'ICU', 'after', 'experiencing', 'severe', 'chest', 'pain', 'and', 'was', 'administered', '1', 'unit', 'of', 'packed', 'RBCs', 'followed', 'by', 'a', 'cardiac', 'catheterization', 'to', 'clear', 'the', 'blocked', 'artery', '.']","['O', 'O', 'O', 'O', 'B-CONDITION', 'O', 'O', 'O', 'B-PROCEDURE', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'B-DOSAGE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROCEDURE', 'O', 'O', 'O', 'O', 'O', 'O']"
The patient presented with severe chest pain and shortness of breath after suffering a myocardial infarction and was immediately transported to the emergency department for an angioplasty.,"['The', 'patient', 'presented', 'with', 'severe', 'chest', 'pain', 'and', 'shortness', 'of', 'breath', 'after', 'suffering', 'a', 'myocardial', 'infarction', 'and', 'was', 'immediately', 'transported', 'to', 'the', 'emergency', 'department', 'for', 'an', 'angioplasty']","['O', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'I-SYMPTOM', 'O', 'O', 'O', 'B-CONDITION', 'I-CONDITION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROCEDURE']"
