text,tokens,ner_tags
Patient को तेज़ बुखार और सिरदर्द के बाद emergency ward में भर्ती किया गया और immediate परीक्षण के लिए 200mL ब्लड सैंपल लिया गया जिसमें ECG और Lipid Profile भी शामिल था।,"['Patient', 'को', 'तेज़', 'बुखार', 'और', 'सिरदर्द', 'के', 'बाद', 'emergency', 'ward', 'में', 'भर्ती', 'किया', 'गया', 'और', 'immediate', 'परीक्षण', 'के', 'लिए', '200mL', 'ब्लड', 'सैंपल', 'लिया', 'गया', 'जिसमें', 'ECG', 'और', 'Lipid', 'Profile', 'भी', 'शामिल', 'था।']","['O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'O', 'B-PROCEDURE', 'I-PROCEDURE', 'O', 'O', 'O', 'O', 'O', 'O', 'B-TEST', 'O', 'O', 'B-DOSAGE', 'B-TEST', 'I-TEST', 'O', 'O', 'O', 'B-TEST', 'O', 'B-TEST', 'I-TEST', 'O', 'O', 'O']"
"A patient with stage 2 मधुमेह was advised to undergo an Angioplasty procedure after a series of tests, including a ब्लड टेस्ट and ECG, revealed abnormal results, and was prescribed 20mg Atorvastatin and 10 units of Insulin daily.","['A', 'patient', 'with', 'stage 2', 'मधुमेह', 'was', 'advised', 'to', 'undergo', 'an', 'Angioplasty', 'procedure', 'after', 'a', 'series', 'of', 'tests', ',', 'including', 'a', 'ब्लड', 'टेस्ट', 'and', 'ECG', ',', 'revealed', 'abnormal', 'results', ',', 'and', 'was', 'prescribed', '20mg', 'Atorvastatin', 'and', '10', 'units', 'of', 'Insulin', 'daily', '.']","['O', 'O', 'O', 'B-CONDITION', 'I-CONDITION', 'O', 'O', 'O', 'O', 'O', 'B-PROCEDURE', 'I-PROCEDURE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-TEST', 'I-TEST', 'O', 'B-TEST', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DOSAGE', 'B-MEDICATION', 'O', 'B-DOSAGE', 'O', 'O', 'B-MEDICATION', 'B-DOSAGE', 'O']"
"The patient with दिल की बीमारी underwent an emergency Angioplasty procedure after a series of abnormal ECG and ब्लड टेस्ट reports, and was prescribed 20mg Atorvastatin twice daily for high cholesterol.","['The', 'patient', 'with', 'दिल', 'की', 'बीमारी', 'underwent', 'an', 'emergency', 'Angioplasty', 'procedure', 'after', 'a', 'series', 'of', 'abnormal', 'ECG', 'and', 'ब्लड', 'टेस्ट', 'reports', 'and', 'was', 'prescribed', '20mg', 'Atorvastatin', 'twice', 'daily', 'for', 'high', 'cholesterol', '.']","['O', 'O', 'O', 'B-CONDITION', 'I-CONDITION', 'I-CONDITION', 'O', 'O', 'O', 'B-PROCEDURE', 'I-PROCEDURE', 'O', 'O', 'O', 'O', 'O', 'B-TEST', 'O', 'B-TEST', 'I-TEST', 'O', 'O', 'O', 'O', 'B-DOSAGE', 'B-MEDICATION', 'O', 'O', 'O', 'B-CONDITION', 'I-CONDITION', 'O']"
The patient with तेज़ बुखार and सिर दर्द underwent an emergency सीटी स्कैन and was prescribed 500mg Paracetamol twice daily for 5 days.,"['The', 'patient', 'with', 'तेज़', 'बुखार', 'and', 'सिर', 'दर्द', 'underwent', 'an', 'emergency', 'सीटी', 'स्कैन', 'and', 'was', 'prescribed', '500mg', 'Paracetamol', 'twice', 'daily', 'for', '5', 'days', '.']","['O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'B-PROCEDURE', 'I-PROCEDURE', 'O', 'O', 'O', 'B-DOSAGE', 'B-MEDICATION', 'B-DOSAGE', 'I-DOSAGE', 'O', 'B-DOSAGE', 'I-DOSAGE', 'O']"
"The patient with acute myocardial infarction, also known as दिल का दौरा, underwent an emergency coronary angiography and was prescribed 40mg Atorvastatin twice daily for high cholesterol.","['The', 'patient', 'with', 'acute', 'myocardial', 'infarction', ',', 'also', 'known', 'as', 'दिल', 'का', 'दौरा', ',', 'underwent', 'an', 'emergency', 'coronary', 'angiography', 'and', 'was', 'prescribed', '40mg', 'Atorvastatin', 'twice', 'daily', 'for', 'high', 'cholesterol', '.']","['O', 'O', 'O', 'B-CONDITION', 'I-CONDITION', 'I-CONDITION', 'O', 'O', 'O', 'O', 'B-CONDITION', 'I-CONDITION', 'I-CONDITION', 'O', 'O', 'O', 'O', 'B-PROCEDURE', 'I-PROCEDURE', 'O', 'O', 'O', 'B-DOSAGE', 'B-MEDICATION', 'O', 'O', 'O', 'B-CONDITION', 'I-CONDITION', 'O']"
The patient with severe हृदय रोग underwent an emergency Angioplasty procedure after a critical ECG report showed abnormal heart rhythms and was prescribed 100mg Aspirin daily.,"['The', 'patient', 'with', 'severe', 'हृदय', 'रोग', 'underwent', 'an', 'emergency', 'Angioplasty', 'procedure', 'after', 'a', 'critical', 'ECG', 'report', 'showed', 'abnormal', 'heart', 'rhythms', 'and', 'was', 'prescribed', '100mg', 'Aspirin', 'daily', '.']","['O', 'O', 'O', 'O', 'B-CONDITION', 'I-CONDITION', 'O', 'O', 'O', 'B-PROCEDURE', 'I-PROCEDURE', 'O', 'O', 'O', 'B-TEST', 'I-TEST', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'B-DOSAGE', 'B-MEDICATION', 'B-DOSAGE', 'O']"
The patient with तेज़ बुखार and सिर दर्द was prescribed 200mg Crocin after an abnormal ब्लड टेस्ट report.,"['The', 'patient', 'with', 'तेज़', 'बुखार', 'and', 'सिर', 'दर्द', 'was', 'prescribed', '200mg', 'Crocin', 'after', 'an', 'abnormal', 'ब्लड', 'टेस्ट', 'report', '.']","['O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'B-DOSAGE', 'B-MEDICATION', 'O', 'O', 'O', 'B-TEST', 'I-TEST', 'O', 'O']"
The patient with क्रोनिक हृदय रोग underwent an emergency Angioplasty procedure after a chest pain attack and was prescribed 25mg Aspirin and Metformin for life.,"['The', 'patient', 'with', 'क्रोनिक', 'हृदय', 'रोग', 'underwent', 'an', 'emergency', 'Angioplasty', 'procedure', 'after', 'a', 'chest', 'pain', 'attack', 'and', 'was', 'prescribed', '25mg', 'Aspirin', 'and', 'Metformin', 'for', 'life', '.']","['O', 'O', 'O', 'B-CONDITION', 'I-CONDITION', 'I-CONDITION', 'O', 'O', 'O', 'B-PROCEDURE', 'I-PROCEDURE', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'B-DOSAGE', 'B-MEDICATION', 'O', 'B-MEDICATION', 'O', 'O', 'O']"
The patient with stage 2 मधुमेह was prescribed 10 units of Insulin after an abnormal Lipid Profile report and ECG test to monitor तेज़ सिर दर्द and बुखार symptoms.,"['The', 'patient', 'with', 'stage 2', 'मधुमेह', 'was', 'prescribed', '10 units', 'of', 'Insulin', 'after', 'an', 'abnormal', 'Lipid Profile', 'report', 'and', 'ECG', 'test', 'to', 'monitor', 'तेज़', 'सिर', 'दर्द', 'and', 'बुखार', 'symptoms', '.']","['O', 'O', 'O', 'B-CONDITION', 'I-CONDITION', 'O', 'O', 'B-DOSAGE', 'O', 'B-MEDICATION', 'O', 'O', 'O', 'B-TEST', 'O', 'O', 'B-TEST', 'I-TEST', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'O']"
The patient with stage 2 मधुमेह was prescribed 20mg Metformin twice daily after an abnormal Lipid Profile report and was advised to undergo एक एमआरआई scan.,"['The', 'patient', 'with', 'stage 2', 'मधुमेह', 'was', 'prescribed', '20mg', 'Metformin', 'twice daily', 'after', 'an', 'abnormal', 'Lipid Profile', 'report', 'and', 'was', 'advised', 'to', 'undergo', 'एक', 'एमआरआई', 'scan', '।']","['O', 'O', 'O', 'B-CONDITION', 'I-CONDITION', 'O', 'O', 'B-DOSAGE', 'B-MEDICATION', 'B-DOSAGE', 'O', 'O', 'O', 'B-TEST', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROCEDURE', 'I-PROCEDURE', 'O']"
The patient with तेज़ सिर दर्द and stage 2 मधुमेह was prescribed 20mg Metformin and advised to undergo a Lipid Profile test after an abnormal ECG report.,"['The', 'patient', 'with', 'तेज़', 'सिर', 'दर्द', 'and', 'stage', '2', 'मधुमेह', 'was', 'prescribed', '20mg', 'Metformin', 'and', 'advised', 'to', 'undergo', 'a', 'Lipid', 'Profile', 'test', 'after', 'an', 'abnormal', 'ECG', 'report', '.']","['O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'O', 'B-CONDITION', 'I-CONDITION', 'I-CONDITION', 'O', 'O', 'B-DOSAGE', 'B-MEDICATION', 'O', 'O', 'O', 'O', 'O', 'B-TEST', 'I-TEST', 'I-TEST', 'O', 'O', 'O', 'B-TEST', 'O', 'O']"
"The patient was admitted to the ICU with severe बुखार and दर्द in the chest, and underwent an emergency Angioplasty after a abnormal ECG report, and was prescribed 200mL of डोक्सिसाइक्लिन thrice daily.","['The', 'patient', 'was', 'admitted', 'to', 'the', 'ICU', 'with', 'severe', 'बुखार', 'and', 'दर्द', 'in', 'the', 'chest', ',', 'and', 'underwent', 'an', 'emergency', 'Angioplasty', 'after', 'a', 'abnormal', 'ECG', 'report', ',', 'and', 'was', 'prescribed', '200mL', 'of', 'डोक्सिसाइक्लिन', 'thrice', 'daily', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROCEDURE', 'O', 'O', 'O', 'B-TEST', 'O', 'O', 'O', 'O', 'O', 'B-DOSAGE', 'O', 'B-MEDICATION', 'B-DOSAGE', 'B-DOSAGE', 'O']"
"The patient with stage 2 मधुमेह was prescribed 10mg Metformin twice daily after an abnormal Lipid Profile report, and was advised to undergo डायलिसिस due to severe तेज़ बुखार and पेट दर्द.","['The', 'patient', 'with', 'stage 2', 'मधुमेह', 'was', 'prescribed', '10mg', 'Metformin', 'twice', 'daily', 'after', 'an', 'abnormal', 'Lipid', 'Profile', 'report', ',', 'and', 'was', 'advised', 'to', 'undergo', 'डायलिसिस', 'due', 'to', 'severe', 'तेज़', 'बुखार', 'and', 'पेट', 'दर्द', '.']","['O', 'O', 'O', 'B-CONDITION', 'I-CONDITION', 'O', 'O', 'B-DOSAGE', 'B-MEDICATION', 'B-DOSAGE', 'B-DOSAGE', 'O', 'O', 'O', 'B-TEST', 'I-TEST', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROCEDURE', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O']"
Patient with stage 2 तेज़ बुखार and severe सिर दर्द underwent an emergency CT scan and was prescribed 500mg Paracetamol thrice daily.,"['Patient', 'with', 'stage 2', 'तेज़', 'बुखार', 'and', 'severe', 'सिर', 'दर्द', 'underwent', 'an', 'emergency', 'CT', 'scan', 'and', 'was', 'prescribed', '500mg', 'Paracetamol', 'thrice', 'daily', '.']","['O', 'O', 'B-CONDITION', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'B-TEST', 'I-TEST', 'O', 'O', 'O', 'B-DOSAGE', 'B-MEDICATION', 'O', 'O', 'O']"
"The patient was diagnosed with हृदय रोग and Diabetes, and was prescribed 10mg Atorvastatin and 5 units of Insulin after an abnormal Lipid Profile and ECG report due to तेज़ सिर दर्द and chest pain.","['The', 'patient', 'was', 'diagnosed', 'with', 'हृदय', 'रोग', 'and', 'Diabetes', ',', 'and', 'was', 'prescribed', '10mg', 'Atorvastatin', 'and', '5', 'units', 'of', 'Insulin', 'after', 'an', 'abnormal', 'Lipid', 'Profile', 'and', 'ECG', 'report', 'due', 'to', 'तेज़', 'सिर', 'दर्द', 'and', 'chest', 'pain', '.']","['O', 'O', 'O', 'O', 'O', 'B-CONDITION', 'I-CONDITION', 'O', 'B-CONDITION', 'O', 'O', 'O', 'O', 'B-DOSAGE', 'B-MEDICATION', 'O', 'B-DOSAGE', 'B-DOSAGE', 'O', 'B-MEDICATION', 'O', 'O', 'O', 'B-TEST', 'I-TEST', 'O', 'B-TEST', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O']"
Patient को तेज़ बुखार और सिर दर्द के कारण emergency ward में भर्ती किया गया और डॉक्टर ने 500mg Paracetamol और 200mL IV fluid के साथ CPR और ECG टेस्ट किया।,"['Patient', 'को', 'तेज़', 'बुखार', 'और', 'सिर', 'दर्द', 'के', 'कारण', 'emergency', 'ward', 'में', 'भर्ती', 'किया', 'गया', 'और', 'डॉक्टर', 'ने', '500mg', 'Paracetamol', 'और', '200mL', 'IV', 'fluid', 'के', 'साथ', 'CPR', 'और', 'ECG', 'टेस्ट', 'किया', '।']","['O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'B-CONDITION', 'I-CONDITION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DOSAGE', 'B-MEDICATION', 'O', 'B-DOSAGE', 'B-PROCEDURE', 'I-PROCEDURE', 'O', 'O', 'B-PROCEDURE', 'O', 'B-TEST', 'I-TEST', 'O', 'O']"
Patient को तेज़ बुखार और सिर दर्द के कारण emergency ward में admit किया गया और 500mg Paracetamol दिया गया और एक abnormal किडनी फंक्शन टेस्ट के बाद डॉक्टर ने Angioplasty की सलाह दी।,"['Patient', 'को', 'तेज़', 'बुखार', 'और', 'सिर', 'दर्द', 'के', 'कारण', 'emergency', 'ward', 'में', 'admit', 'किया', 'गया', 'और', '500mg', 'Paracetamol', 'दिया', 'गया', 'और', 'एक', 'abnormal', 'किडनी', 'फंक्शन', 'टेस्ट', 'के', 'बाद', 'डॉक्टर', 'ने', 'Angioplasty', 'की', 'सलाह', 'दी', '।']","['O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'B-PROCEDURE', 'I-PROCEDURE', 'O', 'O', 'O', 'O', 'O', 'B-DOSAGE', 'B-MEDICATION', 'O', 'O', 'O', 'O', 'O', 'B-TEST', 'I-TEST', 'I-TEST', 'O', 'O', 'O', 'O', 'B-PROCEDURE', 'O', 'O', 'O', 'O']"
"Patient को तेज़ सिर दर्द और chest pain के कारण emergency ward में भर्ती किया गया और उसे ECG, ब्लड टेस्ट और 325mg Aspirin दिया गया।","['Patient', 'को', 'तेज़', 'सिर', 'दर्द', 'और', 'chest', 'pain', 'के', 'कारण', 'emergency', 'ward', 'में', 'भर्ती', 'किया', 'गया', 'और', 'उसे', 'ECG', ',', 'ब्लड', 'टेस्ट', 'और', '325mg', 'Aspirin', 'दिया', 'गया', '।']","['O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'B-PROCEDURE', 'I-PROCEDURE', 'O', 'O', 'O', 'O', 'O', 'O', 'B-TEST', 'O', 'B-TEST', 'I-TEST', 'O', 'B-DOSAGE', 'B-MEDICATION', 'O', 'O', 'O']"
The patient with acute तेज़ सिर दर्द was given 200mL IV fluids after an abnormal MRI स्कैन report showed signs of इस्केमिक स्ट्रोक.,"['The', 'patient', 'with', 'acute', 'तेज़', 'सिर', 'दर्द', 'was', 'given', '200mL', 'IV', 'fluids', 'after', 'an', 'abnormal', 'MRI', 'स्कैन', 'report', 'showed', 'signs', 'of', 'इस्केमिक', 'स्ट्रोक', '.']","['O', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'B-DOSAGE', 'O', 'B-MEDICATION', 'O', 'O', 'O', 'B-TEST', 'I-TEST', 'O', 'O', 'O', 'O', 'B-CONDITION', 'I-CONDITION', 'O']"
"The patient with acute myocardial infarction (दिल का दौरा) underwent अन्गिओप्लास्टी after a series of tests including ECG, ब्लड टेस्ट, and Troponin levels were found abnormal, and was prescribed 300mg Aspirin and 20mg Atorvastatin twice daily.","['The', 'patient', 'with', 'acute', 'myocardial', 'infarction', '(दिल', 'का', 'दौरा)', 'underwent', 'अन्गिओप्लास्टी', 'after', 'a', 'series', 'of', 'tests', 'including', 'ECG', ',', 'ब्लड', 'टेस्ट', ',', 'and', 'Troponin', 'levels', 'were', 'found', 'abnormal', ',', 'and', 'was', 'prescribed', '300mg', 'Aspirin', 'and', '20mg', 'Atorvastatin', 'twice', 'daily', '.']","['O', 'O', 'O', 'B-CONDITION', 'I-CONDITION', 'I-CONDITION', 'I-CONDITION', 'I-CONDITION', 'I-CONDITION', 'O', 'B-PROCEDURE', 'O', 'O', 'O', 'O', 'O', 'O', 'B-TEST', 'O', 'B-TEST', 'I-TEST', 'O', 'O', 'B-TEST', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DOSAGE', 'B-MEDICATION', 'O', 'B-DOSAGE', 'B-MEDICATION', 'O', 'B-DOSAGE', 'O']"
